GeneID	GCWZC	GCWZG	GCWZH	GCWZN	GCWZO	GCWZP	GCWZS	GCWZT	GCWZU	GCWZW	GCWZX
gene_6098	0	0	0	9	13	2	5	7	6	3	7
gene_6099	0	0	0	5	7	3	5	4	3	5	3
gene_61	0	0	0	4	4	2	1	7	1	2	6
gene_610	0	0	0	10	2	6	4	3	10	2	5
gene_6100	0	0	0	188	85	56	39	67	53	29	127
gene_6101	0	0	0	7	4	2	3	4	1	1	6
gene_6102	0	0	0	0	0	0	0	1	0	0	0
gene_6103	0	0	0	0	0	0	0	0	1	0	0
gene_6104	0	0	0	0	0	0	0	0	0	0	0
gene_6105	0	0	0	28	22	17	9	15	21	10	32
gene_6106	0	0	0	6	13	3	0	1	2	0	6
gene_6107	0	0	0	5	2	1	4	5	6	2	14
gene_6108	0	0	0	819	564	126	109	148	160	69	1147
gene_6109	0	0	0	5	4	2	8	3	8	1	5
gene_611	0	0	0	32	20	7	5	3	13	5	10
gene_6110	0	0	0	128	64	47	37	44	50	32	88
gene_6111	0	0	0	2	0	18	1	3	10	9	9
gene_6112	0	0	0	69	34	21	21	15	24	18	30
gene_6113	0	0	0	0	0	0	1	0	1	0	0
gene_6114	0	0	0	22	14	16	14	18	13	3	28
gene_6115	0	0	0	5	1	1	4	1	4	1	6
gene_6116	0	0	0	7	4	5	1	1	6	5	11
gene_6117	0	0	0	8	8	3	1	7	1	4	16
gene_6118	0	0	0	0	0	2	1	0	0	2	9
gene_6119	0	0	0	22	15	5	4	6	10	3	21
gene_612	0	0	0	174	167	92	77	59	111	58	165
gene_6120	0	0	0	19	9	21	6	13	25	12	31
gene_6121	0	0	0	58	43	15	17	30	11	10	39
gene_6122	0	0	0	19	6	3	3	0	1	5	12
gene_6123	0	0	0	0	0	0	0	0	0	0	0
gene_6124	0	0	0	96	48	25	20	39	32	21	83
gene_6125	0	0	0	0	0	0	0	0	0	0	0
gene_6126	0	0	0	0	0	0	0	0	2	0	2
gene_6127	0	0	0	15	17	4	2	9	10	13	15
gene_6128	0	0	0	58	41	24	20	28	26	19	59
gene_6129	0	0	0	3	2	2	0	2	2	1	2
gene_613	1	0	0	83	48	27	14	22	29	23	68
gene_6130	0	0	0	4	4	7	1	2	1	1	6
gene_6131	0	0	0	0	4	1	4	2	0	0	0
gene_6132	0	0	0	139	111	45	29	42	48	28	111
gene_6133	0	0	0	4	4	2	1	3	2	2	32
gene_6134	0	0	0	40	47	10	5	8	23	14	45
gene_6135	0	0	0	9	11	2	1	2	2	1	7
gene_6136	0	0	0	34	11	4	4	9	10	2	18
gene_6137	0	0	0	6	3	1	2	2	6	4	7
gene_6138	0	0	0	12	7	5	0	5	3	1	4
gene_6139	0	0	0	19	16	12	6	9	10	2	23
gene_614	0	0	0	3	6	1	0	4	5	0	0
gene_6140	0	0	0	1	1	1	4	0	0	0	1
gene_6141	0	0	0	2	3	3	3	3	3	1	5
gene_6142	0	0	0	12	14	5	3	4	3	2	10
gene_6143	0	0	0	49	45	21	3	14	23	11	40
gene_6144	0	0	0	60	57	23	12	20	20	15	39
gene_6145	0	0	0	42	36	12	13	9	15	17	29
gene_6146	0	0	0	1	2	0	0	0	0	0	0
gene_6147	0	0	0	14	10	0	1	4	5	2	8
gene_6148	0	0	0	95	55	21	19	29	50	17	63
gene_6149	0	0	0	7	5	23	35	16	17	5	75
gene_615	0	0	0	0	1	1	1	0	0	1	0
gene_6150	0	0	0	19	12	2	5	5	1	8	12
gene_6151	0	0	0	28	19	7	4	9	16	7	20
gene_6152	0	0	0	8	5	3	2	6	4	3	6
gene_6153	0	0	0	329	314	120	115	96	189	103	265
gene_6154	0	0	0	47	47	13	12	19	23	11	47
gene_6155	0	0	0	76	35	69	32	56	74	47	63
gene_6156	0	0	0	11	8	1	7	7	5	0	11
gene_6157	0	0	0	0	0	1	0	1	1	0	2
gene_6158	0	0	0	8	13	2	2	8	5	1	9
gene_6159	0	0	0	16	16	7	5	11	7	5	10
gene_616	0	0	0	0	0	0	0	0	0	0	0
gene_6160	0	0	0	48	66	17	11	9	16	3	45
gene_6161	0	0	0	19	10	2	2	5	1	1	9
gene_6162	0	0	0	0	0	0	0	0	0	0	0
gene_6163	0	0	0	26	13	4	3	10	4	7	10
gene_6164	0	0	0	1	1	8	1	3	0	0	9
gene_6165	0	0	0	20	8	1	3	6	9	4	6
gene_6166	0	0	0	12	21	3	2	1	1	0	3
gene_6167	0	0	0	27	34	20	16	24	25	17	53
gene_6168	0	0	0	33	20	17	14	16	22	12	41
gene_6169	0	0	0	1	3	0	0	0	1	1	2
gene_617	0	0	0	432	538	90	48	57	59	27	142
gene_6170	0	0	0	57	25	3	2	10	3	4	24
gene_6171	0	0	0	214	183	79	82	100	123	77	172
gene_6172	0	0	0	1	0	0	2	2	0	0	0
gene_6173	0	0	0	25	27	1	2	4	5	4	6
gene_6174	0	0	0	407	296	136	102	158	229	117	329
gene_6175	0	0	0	29	24	6	8	17	19	11	27
gene_6176	0	0	0	139	102	30	21	23	68	26	96
gene_6177	0	0	0	35	25	12	6	13	19	1	41
gene_6178	0	0	0	21	6	7	3	3	11	5	23
gene_6179	0	0	0	96	55	34	26	36	29	21	87
gene_618	0	0	0	3	4	0	1	0	0	0	3
gene_6180	0	0	0	132	119	38	33	51	31	27	74
gene_6181	0	0	0	70	39	49	21	42	46	34	69
gene_6182	0	0	0	61	36	24	18	20	37	22	63
gene_6183	0	0	0	118	57	20	18	22	47	30	90
gene_6184	0	0	0	12	18	14	7	8	15	4	26
gene_6185	0	0	0	28	21	13	4	10	14	8	29
gene_6186	0	0	0	15	7	10	4	6	9	4	11
gene_6187	0	0	0	261	157	75	44	78	77	44	139
gene_6188	0	0	0	2	2	5	1	4	2	2	2
gene_6189	0	0	0	2	0	0	0	0	0	0	0
gene_619	0	0	0	20	20	5	4	8	10	3	7
gene_6190	0	0	0	40	23	12	6	6	10	5	10
gene_6191	0	0	0	41	45	14	13	9	18	6	31
gene_6192	0	0	0	23	12	20	11	16	22	10	31
gene_6193	0	0	0	35	22	4	8	8	5	3	17
gene_6194	0	0	0	112	64	25	27	19	31	11	70
gene_6195	0	0	0	1	1	1	0	0	0	0	0
gene_6196	0	0	0	14	8	3	6	7	6	2	11
gene_6197	0	0	0	40	42	7	8	14	6	2	31
gene_6198	0	0	0	12	17	5	6	2	7	5	10
gene_6199	0	0	0	3	0	12	13	12	7	4	7
gene_62	0	0	0	31	14	7	5	11	7	9	18
gene_620	0	0	0	22	14	4	2	16	11	8	14
gene_6200	0	0	0	0	0	2	2	4	3	4	5
gene_6201	0	0	0	13	11	7	2	3	10	9	23
gene_6202	0	0	0	19	13	15	8	9	22	7	5
gene_6203	0	0	0	4	4	0	3	3	3	0	3
gene_6204	0	0	0	67	81	25	15	23	19	18	56
gene_6205	0	0	0	19	16	5	2	8	8	6	11
gene_6206	0	0	0	197	190	65	57	62	93	44	157
gene_6207	0	0	0	392	356	87	88	147	114	56	373
gene_6208	0	0	0	105	78	24	18	28	50	14	99
gene_6209	0	0	0	0	0	0	0	0	0	0	0
gene_621	0	0	0	9	11	1	2	4	3	6	6
gene_6210	0	0	0	0	0	0	0	0	0	0	0
gene_6211	0	0	0	0	1	0	0	0	0	0	0
gene_6212	0	0	0	0	1	0	0	0	0	0	0
gene_6213	0	0	0	3	0	0	0	5	0	0	4
gene_6214	0	0	0	3	5	1	1	3	2	0	7
gene_6215	0	0	0	88	65	26	14	20	33	21	47
gene_6216	0	0	0	67	40	18	13	24	26	11	46
gene_6217	0	0	0	1	1	0	0	0	0	0	0
gene_6218	0	0	0	6	8	1	1	2	0	0	3
gene_6219	0	0	0	9	4	1	1	6	1	1	4
gene_622	0	0	0	25	22	15	5	15	16	12	38
gene_6220	0	0	0	0	0	0	0	0	0	0	0
gene_6221	0	0	0	0	0	0	0	0	0	0	0
gene_6222	0	0	0	0	0	0	0	0	0	0	0
gene_6223	0	0	0	3	2	3	0	2	1	0	1
gene_6224	0	0	0	13	18	3	5	13	7	6	9
gene_6225	0	0	0	3	1	0	0	0	1	0	0
gene_6226	0	0	0	3	2	1	0	2	1	2	0
gene_6227	0	0	0	0	0	0	0	0	1	0	3
gene_6228	0	0	0	9	3	2	1	1	0	0	3
gene_6229	0	0	0	5	3	2	0	0	0	0	6
gene_623	0	0	0	41	15	7	6	9	11	5	15
gene_6230	0	0	0	6	4	3	4	1	6	2	7
gene_6231	0	0	0	15	4	16	14	10	40	21	24
gene_6232	0	0	0	8	10	2	2	3	2	0	9
gene_6233	0	0	0	28	29	4	3	2	10	8	19
gene_6234	0	0	0	66	32	15	15	23	34	16	76
gene_6235	0	0	0	46	35	19	14	15	27	11	50
gene_6236	0	0	0	37	31	19	19	20	27	13	41
gene_6237	0	0	0	5	2	0	0	0	1	1	4
gene_6238	0	0	0	2	0	0	0	1	0	1	5
gene_6239	0	0	0	73	65	13	8	30	34	20	80
gene_624	0	0	0	40	17	37	18	18	60	23	63
gene_6240	0	0	0	13	10	4	4	3	14	0	19
gene_6241	0	0	0	164	83	51	30	39	53	26	114
gene_6242	0	0	0	15	25	5	0	2	3	1	8
gene_6243	0	0	0	80	41	26	12	19	34	17	76
gene_6244	0	0	0	246	188	52	38	58	70	20	94
gene_6245	0	0	0	3	1	1	0	0	1	0	4
gene_6246	0	0	0	3	3	0	0	0	0	0	2
gene_6247	0	0	0	75	77	25	11	17	22	18	48
gene_6248	0	0	0	12	11	2	2	2	3	3	7
gene_6249	0	0	0	57	35	17	12	13	22	18	23
gene_625	0	0	0	10	1	4	3	4	12	6	8
gene_6250	0	0	0	26	18	8	5	7	17	6	32
gene_6251	0	0	0	1	0	2	1	1	4	0	12
gene_6252	0	0	0	536	220	91	90	102	163	85	322
gene_6253	0	0	0	15	15	3	2	3	6	5	4
gene_6254	0	0	0	0	0	0	0	0	0	0	0
gene_6255	0	0	0	6	2	1	1	6	2	3	4
gene_6256	0	0	0	114	92	46	38	49	63	39	110
gene_6257	0	0	0	3	0	2	0	0	1	0	0
gene_6258	0	0	0	4	2	1	1	0	1	2	3
gene_6259	0	0	0	14	16	5	5	12	4	4	19
gene_626	0	0	0	0	0	0	0	0	0	0	0
gene_6260	0	0	0	0	0	0	0	0	0	0	0
gene_6261	0	0	0	51	63	13	16	12	12	10	30
gene_6262	0	0	0	0	0	0	0	0	0	0	0
gene_6263	0	0	0	173	101	67	51	67	109	44	205
gene_6264	0	0	0	0	0	0	0	0	0	0	0
gene_6265	0	0	0	0	0	0	0	0	0	0	0
gene_6266	0	0	0	2	1	0	3	0	0	0	0
gene_6267	0	0	0	0	0	0	0	0	0	0	1
gene_6268	0	0	0	1	2	2	3	2	2	0	1
gene_6269	0	0	0	70	43	22	22	23	20	14	73
gene_627	0	0	0	18	12	6	3	8	5	5	20
gene_6270	0	0	0	0	1	0	0	0	0	0	1
gene_6271	0	0	0	284	163	267	238	262	215	131	1184
gene_6272	0	0	0	9	3	4	3	4	0	2	4
gene_6273	0	0	0	36	33	12	12	14	18	8	21
gene_6274	0	0	0	80	58	19	12	17	17	8	39
gene_6275	0	0	0	0	1	0	0	0	0	0	0
gene_6276	0	0	0	0	0	0	0	0	0	0	0
gene_6277	0	0	0	16	12	4	0	10	4	4	4
gene_6278	0	0	0	39	36	17	17	13	17	6	12
gene_6279	0	0	0	44	31	19	7	19	29	14	24
gene_628	0	0	0	0	0	0	0	0	0	0	0
gene_6280	0	0	0	31	29	8	4	6	12	8	14
gene_6281	0	0	0	17	20	8	6	11	7	6	16
gene_6282	0	0	0	1	3	3	2	3	1	3	3
gene_6283	0	0	0	0	0	0	0	0	0	0	0
gene_6284	0	0	0	16	12	4	0	4	9	1	10
gene_6285	0	0	0	2	0	0	0	0	0	0	1
gene_6286	0	0	0	134	71	25	27	34	31	30	83
gene_6287	0	0	0	32	35	13	9	18	17	11	24
gene_6288	0	0	0	4	3	1	0	0	2	0	5
gene_6289	0	0	0	74	44	26	13	25	32	14	67
gene_629	0	0	0	43	19	20	17	26	20	7	45
gene_6290	0	0	0	65	41	15	13	16	22	10	48
gene_6291	0	0	0	13	3	5	3	5	8	4	4
gene_6292	0	0	0	24	7	10	4	7	17	9	21
gene_6293	0	0	0	0	0	0	0	0	0	0	1
gene_6294	0	0	0	19	17	7	5	4	1	1	12
gene_6295	0	0	0	90	54	19	28	26	33	13	48
gene_6296	0	0	0	13	12	11	4	8	6	3	19
gene_6297	0	0	0	25	9	4	4	10	6	4	8
gene_6298	0	0	0	2	2	2	0	2	0	1	0
gene_6299	0	0	0	21	16	4	3	6	3	2	43
gene_63	0	0	0	7	2	0	1	1	0	0	3
gene_630	0	1	0	123	141	10	4	8	15	7	37
gene_6300	0	0	0	10	6	4	3	3	3	3	18
gene_6301	0	0	0	9	1	0	0	0	1	0	3
gene_6302	0	0	0	1	2	0	0	0	0	0	15
gene_6303	0	0	0	5	1	2	4	3	1	2	14
gene_6304	0	0	0	3	0	1	1	1	0	1	16
gene_6305	0	0	0	9	0	6	1	5	4	0	29
gene_6306	0	0	0	28	15	6	3	15	7	1	12
gene_6307	0	0	0	2	6	3	0	1	3	3	7
gene_6308	0	0	0	5	1	1	3	4	1	1	24
gene_6309	0	0	0	0	0	0	0	0	0	0	17
gene_631	0	0	0	4	2	0	0	1	0	0	2
gene_6310	0	0	0	40	28	18	11	27	23	7	50
gene_6311	0	0	0	1	3	3	1	3	2	2	5
gene_6312	0	0	0	36	41	21	21	17	20	11	45
gene_6313	0	0	0	2	5	0	0	0	0	0	0
gene_6314	0	0	0	275	230	279	211	254	375	201	932
gene_6315	0	0	0	17	13	6	2	1	4	4	8
gene_6316	0	0	0	48	35	7	15	12	13	6	19
gene_6317	0	0	0	8	4	1	0	1	2	1	1
gene_6318	0	0	0	5	6	1	1	2	2	0	12
gene_6319	0	0	0	1	2	0	0	5	0	1	0
gene_632	0	0	0	0	1	0	0	0	0	0	0
gene_6320	0	0	0	57	57	17	23	26	34	10	60
gene_6321	0	0	0	18	15	6	3	1	5	0	3
gene_6322	0	0	0	24	29	5	7	11	16	2	9
gene_6323	0	0	0	36	33	7	11	13	12	7	11
gene_6324	0	0	0	22	12	16	8	14	15	7	28
gene_6325	0	0	0	114	99	42	13	44	50	24	80
gene_6326	0	0	0	26	38	4	6	14	10	6	16
gene_6327	0	0	0	116	78	24	23	25	38	16	59
gene_6328	0	0	0	10	4	5	1	1	2	0	4
gene_6329	0	0	0	10	2	3	4	3	2	7	6
gene_633	0	0	0	6	4	0	1	1	3	3	6
gene_6330	0	0	0	12	11	7	3	6	8	10	13
gene_6331	0	0	0	16	15	1	2	5	2	1	13
gene_6332	0	0	0	28	16	14	13	10	14	9	52
gene_6333	0	0	0	3	0	0	1	0	2	1	2
gene_6334	0	0	0	25	23	6	6	3	8	6	12
gene_6335	0	0	0	7	5	1	2	0	2	0	4
gene_6336	0	0	0	66	50	26	12	25	42	19	61
gene_6337	0	0	0	0	0	0	0	0	0	0	0
gene_6338	0	0	0	40	44	16	4	10	10	6	21
gene_6339	0	0	0	7	5	5	5	8	8	5	7
gene_634	0	0	0	0	0	0	0	0	0	0	0
gene_6340	0	0	0	13	9	5	0	5	2	3	7
gene_6341	0	0	0	0	0	0	0	0	0	0	0
gene_6342	0	0	0	0	0	0	0	0	0	0	0
gene_6343	0	0	0	6	5	3	4	2	0	0	1
gene_6344	0	0	0	12	14	6	3	4	3	2	6
gene_6345	0	0	0	36	24	15	16	12	9	7	26
gene_6346	0	0	0	37	27	6	0	2	10	4	18
gene_6347	0	0	0	14	15	5	4	2	2	4	5
gene_6348	0	0	0	1	2	2	2	2	3	1	4
gene_6349	0	0	0	42	30	10	14	15	14	7	20
gene_635	0	0	0	6	5	2	1	4	2	2	9
gene_6350	0	0	0	4	7	1	2	3	3	0	3
gene_6351	0	0	0	0	1	0	4	1	2	1	0
gene_6352	0	0	0	30	11	8	7	14	17	11	30
gene_6353	0	0	0	30	18	12	5	6	7	3	14
gene_6354	0	0	0	3	2	2	0	1	0	0	1
gene_6355	0	0	0	0	0	0	0	0	0	0	0
gene_6356	0	0	0	3	4	0	0	3	0	0	12
gene_6357	0	0	0	3	8	1	0	2	0	2	6
gene_6358	0	0	0	0	0	0	0	0	2	2	0
gene_6359	0	0	0	27	11	4	6	10	2	1	13
gene_636	0	0	0	95	71	5	11	15	19	14	31
gene_6360	0	0	0	27	18	6	0	3	7	0	9
gene_6361	0	0	0	22	21	12	4	4	12	4	22
gene_6362	0	0	0	14	22	3	0	2	2	1	3
gene_6363	0	0	0	0	1	0	2	2	0	0	0
gene_6364	0	0	0	0	2	1	0	1	3	0	2
gene_6365	0	0	0	14	8	4	8	3	8	4	11
gene_6366	0	0	0	14	6	4	4	3	4	6	9
gene_6367	0	0	0	2	3	0	2	1	1	1	4
gene_6368	0	0	0	4	6	2	5	2	0	1	1
gene_6369	0	0	0	17	4	0	2	2	2	3	7
gene_637	0	0	0	0	0	0	0	0	0	0	0
gene_6370	0	0	0	0	2	2	5	7	4	3	3
gene_6371	0	0	0	42	51	14	10	10	17	2	28
gene_6372	0	0	0	9	5	2	2	0	3	0	3
gene_6373	0	0	0	0	0	0	0	0	0	0	0
gene_6374	0	0	0	19	10	1	2	7	7	8	15
gene_6375	0	0	0	6	2	0	1	2	1	0	1
gene_6376	0	0	0	8	9	2	0	2	1	1	5
gene_6377	0	0	0	28	22	8	2	2	12	6	19
gene_6378	0	0	0	43	28	11	12	19	24	6	39
gene_6379	0	0	0	9	5	15	6	8	10	6	16
gene_638	0	0	0	38	51	23	25	19	31	25	66
gene_6380	0	0	0	8	15	4	7	6	7	7	7
gene_6381	0	0	0	15	23	5	4	4	1	5	9
gene_6382	0	0	0	17	17	2	0	3	8	4	6
gene_6383	0	0	0	32	26	19	9	11	11	15	32
gene_6384	0	0	0	0	0	0	0	1	0	1	1
gene_6385	0	0	0	95	77	28	26	30	26	17	50
gene_6386	0	0	0	64	72	24	19	27	42	16	47
gene_6387	0	0	0	53	53	14	20	19	32	17	37
gene_6388	0	0	0	72	34	15	16	20	22	17	20
gene_6389	0	0	0	5	9	4	2	4	0	1	5
gene_639	0	0	0	93	86	36	44	48	52	35	133
gene_6390	0	0	0	2	1	0	0	1	1	0	4
gene_6391	0	0	0	43	38	18	12	19	26	10	41
gene_6392	0	0	0	7	11	8	11	9	5	9	19
gene_6393	0	0	0	13	24	8	3	3	9	2	7
gene_6394	1	0	0	804	292	360	315	428	475	296	1214
gene_6395	0	0	0	0	0	0	0	0	0	0	0
gene_6396	0	0	0	0	0	0	0	0	0	0	0
gene_6397	0	0	0	8	6	3	4	10	3	2	9
gene_6398	0	0	0	47	22	6	14	8	17	4	22
gene_6399	0	0	0	0	0	0	0	0	0	0	0
gene_64	0	0	0	304	174	71	41	70	63	45	186
gene_640	0	0	0	9	8	2	0	0	1	0	3
gene_6400	0	0	0	0	0	1	0	0	0	0	2
gene_6401	0	0	0	29	37	8	14	13	6	11	18
gene_6402	0	0	0	22	21	7	10	10	12	7	16
gene_6403	0	0	0	10	10	5	3	2	1	1	7
gene_6404	0	0	0	3	2	3	3	4	3	7	5
gene_6405	1	0	0	309	219	105	47	87	109	54	216
gene_6406	0	0	0	0	0	0	0	0	0	0	0
gene_6407	0	0	0	77	54	40	24	21	33	9	55
gene_6408	0	0	0	8	3	4	0	4	3	3	5
gene_6409	0	0	0	6	5	2	7	9	3	0	6
gene_641	0	0	0	7	5	3	3	2	2	1	3
gene_6410	0	0	0	57	39	37	36	39	25	16	42
gene_6411	0	0	0	36	41	4	10	18	15	11	43
gene_6412	0	0	0	17	15	6	4	6	8	1	9
gene_6413	0	0	0	893	757	94	59	79	71	32	174
gene_6414	0	0	0	15	15	6	3	6	5	6	11
gene_6415	0	0	0	5	1	1	0	2	0	0	1
gene_6416	0	0	0	17	16	10	8	5	5	1	15
gene_6417	0	0	0	35	19	13	7	13	11	5	17
gene_6418	0	0	0	10	9	2	6	7	22	8	18
gene_6419	0	0	0	0	0	0	0	0	0	0	0
gene_642	0	0	0	17	6	2	1	0	8	2	6
gene_6420	0	0	0	136	33	84	47	63	110	39	55
gene_6421	0	0	0	116	78	30	26	36	43	17	78
gene_6422	0	0	0	59	44	23	22	20	33	15	61
gene_6423	0	0	0	30	18	16	10	13	13	6	24
gene_6424	0	0	0	0	0	0	0	0	0	0	0
gene_6425	0	0	0	10	2	0	3	1	1	0	2
gene_6426	0	0	0	31	31	10	9	12	24	15	23
gene_6427	0	0	0	102	55	50	46	36	61	35	121
gene_6428	0	0	0	13	11	5	6	4	4	2	12
gene_6429	0	0	0	43	25	9	6	12	7	4	19
gene_643	0	0	0	36	11	20	4	8	18	13	27
gene_6430	0	0	0	33	20	15	14	10	17	9	25
gene_6431	0	0	0	18	14	20	11	17	21	7	41
gene_6432	0	0	0	97	41	25	24	34	47	16	84
gene_6433	0	0	0	271	131	140	97	151	158	46	293
gene_6434	0	0	0	0	0	0	0	0	0	0	0
gene_6435	0	0	0	1	2	0	5	0	4	1	1
gene_6436	0	0	0	13	4	2	0	3	2	0	4
gene_6437	0	0	0	0	0	0	0	0	0	0	0
gene_6438	0	0	0	77	65	12	14	20	24	13	50
gene_6439	0	0	0	4	9	1	3	1	4	0	8
gene_644	0	0	0	26	8	22	5	9	35	9	19
gene_6440	0	0	0	57	31	32	9	13	30	20	26
gene_6441	0	0	0	79	73	9	3	8	30	8	18
gene_6442	0	0	0	1	0	0	0	2	1	0	1
gene_6443	0	0	0	3	9	1	3	4	3	1	3
gene_6444	0	0	0	6	3	0	1	2	1	0	3
gene_6445	0	0	0	43	15	21	21	24	21	17	50
gene_6446	0	0	0	0	0	0	0	0	0	0	0
gene_6447	0	0	0	2	1	0	0	0	0	0	1
gene_6448	0	0	0	37	20	11	10	18	14	10	23
gene_6449	0	0	0	1	3	0	0	0	1	0	2
gene_645	0	0	0	63	19	9	12	13	26	14	36
gene_6450	0	0	0	19	13	3	1	2	8	2	9
gene_6451	0	0	0	211	142	36	31	50	49	17	92
gene_6452	0	0	0	0	0	0	0	0	0	0	0
gene_6453	0	0	0	39	46	106	93	145	320	133	774
gene_6454	0	0	0	94	101	48	32	46	58	17	77
gene_6455	0	0	0	104	60	35	15	35	34	26	77
gene_6456	0	0	0	1	1	0	1	0	0	0	0
gene_6457	0	0	0	63	31	11	16	16	13	10	32
gene_6458	0	0	0	0	1	0	0	0	0	0	0
gene_6459	0	0	0	24	29	9	7	9	15	7	32
gene_646	0	0	0	27	20	11	9	20	22	13	18
gene_6460	0	0	0	0	0	0	0	0	0	0	0
gene_6461	0	0	0	0	0	0	0	0	0	0	0
gene_6462	0	0	0	0	0	1	0	0	0	0	0
gene_6463	0	0	0	6	4	2	1	4	2	0	5
gene_6464	0	0	0	17	6	3	2	11	3	5	9
gene_6465	0	0	0	5	6	2	1	6	3	0	3
gene_6466	0	0	0	6	3	2	0	3	4	2	2
gene_6467	0	0	0	0	0	0	0	0	0	0	1
gene_6468	0	0	0	0	0	0	0	0	2	0	0
gene_6469	0	0	0	0	0	0	0	0	0	0	0
gene_647	0	0	0	23	10	3	10	8	19	4	18
gene_6470	0	0	0	1	1	0	0	0	0	0	0
gene_6471	0	0	0	0	0	0	0	0	0	0	0
gene_6472	0	0	0	8	11	2	2	3	6	2	5
gene_6473	0	0	0	0	0	0	0	0	0	0	0
gene_6474	0	0	0	66	67	71	41	50	78	27	88
gene_6475	0	0	0	19	27	13	3	5	4	1	19
gene_6476	0	0	0	27	15	4	2	7	7	1	10
gene_6477	0	0	0	0	1	0	0	0	0	0	1
gene_6478	0	0	0	0	0	0	0	0	0	0	0
gene_6479	0	0	0	17	9	10	4	10	14	5	20
gene_648	0	0	0	96	61	40	31	49	49	21	82
gene_6480	0	0	0	5	3	4	1	3	0	1	2
gene_6481	0	0	0	7	8	10	5	4	5	3	16
gene_6482	0	0	0	9	0	3	1	0	9	4	169
gene_6483	0	0	0	4	2	0	4	5	2	1	69
gene_6484	0	0	0	25	7	22	9	14	16	16	130
gene_6485	0	0	0	3	0	1	0	2	2	0	6
gene_6486	0	0	0	7	7	2	3	8	11	9	73
gene_6487	0	0	0	91	48	37	25	34	35	20	85
gene_6488	0	0	0	0	0	0	0	0	0	0	0
gene_6489	0	0	0	1	0	0	0	0	0	0	0
gene_649	0	0	0	2	3	0	0	0	0	0	0
gene_6490	0	0	0	10	10	3	2	3	3	3	16
gene_6491	0	0	0	0	0	0	0	0	0	0	0
gene_6492	0	0	0	0	0	0	0	0	0	0	0
gene_6493	0	0	0	2	0	0	0	0	0	0	1
gene_6494	0	0	0	0	0	0	0	0	0	0	0
gene_6495	0	0	0	0	0	0	0	0	0	0	0
gene_6496	0	0	0	4	0	0	2	6	1	1	3
gene_6497	0	0	0	22	14	0	1	4	7	1	5
gene_6498	0	0	0	5	9	0	2	1	1	0	2
gene_6499	0	0	0	0	0	0	0	0	0	0	0
gene_65	0	0	0	9	5	0	0	3	6	2	3
gene_650	0	0	0	202	148	38	23	30	49	23	94
gene_6500	0	0	0	90	93	25	26	32	38	24	92
gene_6501	0	0	0	1	2	0	1	1	1	0	0
gene_6502	0	0	0	436	154	134	137	144	287	111	530
gene_6503	0	0	0	36	24	9	11	12	4	5	12
gene_6504	0	0	0	0	0	0	1	0	0	0	0
gene_6505	0	0	0	0	0	0	0	0	0	0	0
gene_6506	0	0	0	0	0	0	0	0	0	0	0
gene_6507	0	0	0	12	19	5	6	7	9	2	10
gene_6508	0	0	0	0	0	0	0	0	0	0	0
gene_6509	0	0	0	9	9	0	2	3	3	1	1
gene_651	0	0	0	1	0	0	0	0	1	0	0
gene_6510	0	0	0	1	1	0	0	1	0	2	3
gene_6511	0	0	0	150	86	35	25	27	39	23	81
gene_6512	0	0	0	10	8	7	5	8	11	5	18
gene_6513	0	0	0	1	1	0	0	2	0	0	1
gene_6514	0	0	0	8	12	8	4	11	10	6	27
gene_6515	0	0	0	157	192	47	42	41	96	39	131
gene_6516	0	0	0	10	13	3	2	4	9	3	11
gene_6517	0	0	0	6	3	0	4	4	2	0	4
gene_6518	0	0	0	0	0	0	0	0	0	0	0
gene_6519	0	0	0	12	16	5	4	9	5	5	23
gene_652	0	0	0	59	31	16	16	28	19	8	34
gene_6520	0	0	0	114	106	41	40	69	63	35	115
gene_6521	0	0	0	1	1	1	1	0	1	1	0
gene_6522	0	0	0	0	0	0	1	1	0	0	3
gene_6523	0	0	0	31	25	16	35	18	14	17	50
gene_6524	0	0	0	7	4	2	0	2	0	0	11
gene_6525	0	0	0	4	2	1	2	1	1	0	1
gene_6526	0	0	0	0	0	0	0	0	0	0	0
gene_6527	0	0	0	1	0	1	1	1	1	2	2
gene_6528	0	0	0	0	1	0	0	0	0	0	0
gene_6529	0	0	0	16	10	5	7	9	7	7	18
gene_653	0	0	0	13	4	2	5	4	2	4	3
gene_6530	0	0	0	66	42	34	26	29	42	17	73
gene_6531	0	0	0	9	12	2	0	5	0	1	5
gene_6532	0	0	0	19	32	9	8	8	15	16	27
gene_6533	0	0	0	14	23	12	16	16	28	20	36
gene_6534	0	0	0	29	35	8	9	17	15	4	20
gene_6535	0	0	0	49	18	23	12	12	22	7	41
gene_6536	0	0	0	0	3	0	0	0	0	0	0
gene_6537	0	0	0	33	32	5	8	6	7	8	13
gene_6538	0	0	0	0	0	0	0	0	0	0	0
gene_6539	0	0	0	20	19	11	13	23	12	6	22
gene_654	0	0	0	52	31	41	41	51	39	33	81
gene_6540	0	0	0	19	28	11	14	7	7	8	15
gene_6541	0	0	0	209	140	61	65	82	80	48	209
gene_6542	0	0	0	5	7	1	0	1	1	1	3
gene_6543	0	0	0	85	78	35	24	39	32	28	82
gene_6544	0	0	0	0	0	0	0	0	0	0	0
gene_6545	0	0	0	2	1	0	0	1	3	0	3
gene_6546	0	0	0	121	103	27	15	36	35	22	62
