GeneID	GGAYA	GGAYB	GGAYC	GGAYG	GGAYH	GGAYS	GGAYT	GGAYU	GGAYW	GGAYN	GGAYO	GGAYP
gene_6322	0	0	0	15	7	18	8	8	3	2	15	14
gene_6323	0	0	0	13	25	14	2	10	14	5	9	18
gene_6324	0	0	0	7	8	4	19	18	14	23	24	23
gene_6325	0	0	0	57	82	39	37	51	31	34	54	71
gene_6326	0	0	0	13	10	9	6	16	5	5	12	11
gene_6327	0	0	0	38	48	21	22	35	23	19	39	53
gene_6328	0	0	0	0	3	1	0	13	0	2	6	1
gene_6329	0	0	0	6	4	1	3	4	1	2	5	5
gene_633	0	0	0	1	1	0	2	1	0	3	2	0
gene_6330	0	0	0	11	27	6	9	11	5	3	15	10
gene_6331	0	0	0	7	8	8	8	11	7	3	2	9
gene_6332	0	0	0	11	15	8	16	28	10	13	18	39
gene_6333	0	0	0	1	6	4	0	0	1	0	2	4
gene_6334	0	0	0	18	28	12	8	8	4	7	9	15
gene_6335	0	0	0	1	3	1	0	2	2	0	1	3
gene_6336	0	0	0	66	58	31	16	40	13	33	53	79
gene_6337	0	0	0	0	0	0	0	0	0	0	0	0
gene_6338	0	0	0	22	25	21	20	8	15	10	16	29
gene_6339	0	0	0	5	12	6	3	6	1	7	6	8
gene_634	0	0	0	0	0	0	0	0	0	0	0	0
gene_6340	0	0	0	5	7	16	1	1	5	2	4	5
gene_6341	0	0	0	0	0	0	0	0	0	0	0	0
gene_6342	0	0	0	0	0	0	0	0	0	0	0	0
gene_6343	0	0	0	1	3	3	0	5	1	3	2	3
gene_6344	0	0	0	1	14	3	2	3	6	1	5	5
gene_6345	0	0	0	11	20	7	11	11	12	12	18	23
gene_6346	0	0	0	12	30	11	6	9	16	6	11	17
gene_6347	0	0	0	29	9	8	3	5	2	4	7	5
gene_6348	0	0	0	0	1	2	2	10	1	5	5	3
gene_6349	0	0	0	35	34	20	17	17	13	14	22	33
gene_635	0	0	0	8	10	2	6	9	5	1	2	11
gene_6350	0	0	0	0	2	4	1	1	2	1	3	0
gene_6351	0	0	0	2	2	1	0	2	0	3	7	0
gene_6352	0	0	0	11	9	15	17	18	8	11	21	29
gene_6353	0	0	0	13	15	9	4	9	4	6	7	13
gene_6354	0	0	0	2	1	0	0	1	1	0	2	3
gene_6355	0	0	0	0	0	0	0	0	0	0	0	0
gene_6356	0	0	0	2	1	5	2	2	3	1	1	1
gene_6357	0	0	0	8	11	1	1	1	2	1	2	5
gene_6358	0	0	0	0	0	0	3	0	0	5	8	8
gene_6359	0	0	0	0	6	3	2	15	14	3	7	7
gene_636	0	0	0	49	55	52	7	15	6	20	26	37
gene_6360	0	0	0	10	8	4	4	8	3	1	8	15
gene_6361	0	0	0	16	24	12	7	8	5	6	21	15
gene_6362	0	0	0	14	30	13	4	2	8	2	5	6
gene_6363	0	0	0	0	1	4	0	1	2	1	0	4
gene_6364	0	0	0	0	1	0	0	0	0	0	2	4
gene_6365	0	0	0	4	4	5	4	7	1	8	8	8
gene_6366	0	0	0	2	4	2	5	8	4	2	9	13
gene_6367	0	0	0	2	2	0	4	6	4	0	0	2
gene_6368	0	0	0	2	1	1	3	6	7	0	1	6
gene_6369	0	0	0	0	11	3	0	6	1	4	1	5
gene_637	0	0	0	0	2	0	0	0	0	0	0	0
gene_6370	0	0	0	0	0	1	1	5	4	2	3	0
gene_6371	0	0	0	26	24	23	10	18	17	9	27	36
gene_6372	0	0	0	2	3	1	0	0	1	0	3	2
gene_6373	0	0	0	0	0	0	0	0	0	0	0	0
gene_6374	0	0	0	5	13	12	3	9	7	8	5	11
gene_6375	0	0	0	1	2	2	2	2	1	1	1	0
gene_6376	0	0	0	3	2	4	0	1	5	3	4	4
gene_6377	0	0	0	9	21	8	7	5	4	10	21	14
gene_6378	0	0	0	12	9	10	29	28	12	15	23	35
gene_6379	0	0	0	15	7	2	13	16	7	2	7	14
gene_638	0	0	0	30	37	39	15	32	27	27	59	63
gene_6380	0	0	0	6	9	1	12	8	6	4	7	8
gene_6381	0	0	0	9	7	10	5	7	1	4	6	6
gene_6382	0	0	0	4	4	3	6	5	4	6	9	2
gene_6383	0	0	0	21	29	14	8	20	9	12	19	33
gene_6384	0	0	0	0	0	0	0	0	0	0	0	0
gene_6385	0	0	0	65	56	22	26	26	28	24	30	48
gene_6386	0	0	1	63	49	40	32	50	63	24	55	38
gene_6387	0	0	0	21	38	19	16	13	23	13	20	41
gene_6388	0	0	0	13	21	9	13	29	26	14	30	27
gene_6389	0	0	0	7	3	2	8	5	4	4	0	9
gene_639	0	0	0	50	95	59	35	57	49	75	95	94
gene_6390	0	0	0	0	1	3	2	1	2	4	8	4
gene_6391	0	0	0	38	26	19	13	31	11	18	21	34
gene_6392	0	0	0	1	1	1	5	6	10	9	11	8
gene_6393	0	0	0	11	26	12	7	5	2	2	10	10
gene_6394	0	0	0	174	183	104	449	777	366	371	439	805
gene_6395	0	0	0	0	0	0	0	0	0	0	0	0
gene_6396	0	0	0	0	0	0	0	0	0	0	0	0
gene_6397	0	0	0	1	3	1	9	11	4	5	7	4
gene_6398	0	0	0	13	16	12	8	18	17	14	14	26
gene_6399	0	0	0	0	0	0	0	0	0	0	0	0
gene_64	0	0	0	117	187	77	69	90	66	54	73	125
gene_640	0	0	0	5	9	6	4	0	2	2	0	4
gene_6400	0	0	0	0	0	0	0	0	0	1	0	0
gene_6401	0	0	0	4	3	1	14	18	17	2	8	8
gene_6402	0	0	0	9	19	12	14	7	6	10	23	17
gene_6403	0	0	0	4	9	6	2	5	1	0	4	0
gene_6404	0	0	0	0	0	1	4	0	2	1	3	6
gene_6405	0	0	0	108	188	56	68	125	75	79	123	209
gene_6406	0	0	0	0	0	0	0	0	0	0	0	0
gene_6407	0	0	0	30	40	15	28	47	30	23	32	50
gene_6408	0	0	0	5	13	4	2	4	1	1	5	7
gene_6409	0	0	0	5	3	6	3	5	5	2	2	12
gene_641	0	0	0	2	9	8	1	3	0	2	0	5
gene_6410	0	0	0	16	31	19	42	42	18	23	29	59
gene_6411	0	0	0	19	19	15	6	18	10	16	13	33
gene_6412	0	0	0	12	7	9	3	11	4	3	12	10
gene_6413	0	0	0	451	672	412	42	126	102	38	106	167
gene_6414	0	0	0	1	5	6	2	12	3	3	5	6
gene_6415	0	0	0	2	0	1	2	1	2	1	1	0
gene_6416	0	0	0	9	6	3	6	10	4	6	5	12
gene_6417	0	0	0	11	23	9	14	20	8	19	24	26
gene_6418	0	0	0	6	10	1	7	13	6	5	7	13
gene_6419	0	0	0	0	0	0	0	0	0	0	0	0
gene_642	0	0	0	11	9	3	8	4	2	5	2	6
gene_6420	0	0	0	7	13	5	102	156	45	68	80	117
gene_6421	0	0	0	46	78	46	42	33	25	25	47	50
gene_6422	0	0	0	31	33	25	27	43	15	20	47	52
gene_6423	0	0	0	12	13	8	12	20	10	4	15	33
gene_6424	0	0	0	1	0	0	0	0	0	0	0	0
gene_6425	0	0	0	3	0	3	0	1	3	1	0	4
gene_6426	0	0	0	15	19	8	12	7	11	21	18	19
gene_6427	0	0	0	34	33	26	43	61	47	55	69	82
gene_6428	0	0	0	5	8	2	4	8	3	5	4	8
gene_6429	0	0	0	4	23	12	10	13	8	4	16	7
gene_643	0	0	0	18	8	5	11	16	11	13	17	37
gene_6430	0	0	0	7	12	12	15	23	9	17	11	30
gene_6431	0	0	0	9	14	5	9	15	14	8	24	25
gene_6432	0	0	0	61	53	27	26	61	39	34	53	66
gene_6433	0	0	0	129	122	87	89	218	84	110	214	308
gene_6434	0	0	0	0	0	0	0	0	0	0	0	0
gene_6435	0	0	0	0	7	3	3	7	3	1	2	3
gene_6436	0	0	0	2	2	0	3	3	3	2	8	2
gene_6437	0	0	0	0	0	0	0	0	0	0	0	0
gene_6438	0	0	0	31	49	31	14	32	13	16	16	43
gene_6439	0	0	0	3	9	6	7	6	3	3	6	9
gene_644	0	0	0	5	3	3	14	22	9	23	38	23
gene_6440	0	0	0	16	30	27	22	33	23	14	33	36
gene_6441	0	0	0	32	40	36	5	11	8	21	29	39
gene_6442	0	0	0	1	1	0	0	0	4	0	0	0
gene_6443	0	0	0	0	12	3	2	2	2	1	8	4
gene_6444	0	0	0	3	2	4	2	2	2	0	1	5
gene_6445	0	0	0	8	11	6	24	28	21	15	24	31
gene_6446	0	0	0	0	0	0	0	0	0	0	0	0
gene_6447	0	0	0	0	0	0	0	0	1	0	0	0
gene_6448	0	0	0	24	20	18	7	22	12	8	7	24
gene_6449	0	0	0	2	0	0	0	1	0	0	1	1
gene_645	0	0	0	6	4	5	24	31	8	18	22	36
gene_6450	0	0	0	6	12	8	8	9	5	1	6	5
gene_6451	0	0	0	93	117	48	39	53	45	46	62	110
gene_6452	0	0	0	0	0	0	0	0	0	0	0	0
gene_6453	0	0	0	22	24	24	156	101	87	161	148	241
gene_6454	0	0	0	49	78	52	50	42	32	43	44	75
gene_6455	0	0	3	47	41	29	28	46	44	30	44	64
gene_6456	0	0	0	0	0	1	0	0	0	0	0	3
gene_6457	0	0	0	22	41	17	10	21	12	16	24	20
gene_6458	0	0	0	0	0	1	0	0	0	0	0	0
gene_6459	0	0	0	14	29	17	8	18	11	8	17	13
gene_646	0	0	0	12	16	11	15	20	19	21	30	27
gene_6460	0	0	0	0	0	0	0	0	0	0	0	0
gene_6461	0	0	0	0	0	0	0	0	0	0	0	0
gene_6462	0	0	0	0	0	0	0	0	0	0	0	0
gene_6463	0	0	0	5	2	2	4	6	4	0	7	5
gene_6464	0	0	0	8	6	6	1	4	4	3	6	2
gene_6465	0	0	0	1	1	2	0	1	0	1	1	4
gene_6466	0	0	0	1	2	1	1	2	1	2	1	1
gene_6467	0	0	0	0	0	0	0	0	0	0	0	0
gene_6468	0	0	0	0	0	0	0	0	0	0	0	0
gene_6469	0	0	0	0	0	0	0	0	0	0	0	0
gene_647	0	0	0	6	1	5	11	14	7	8	13	15
gene_6470	0	0	0	0	0	0	0	0	0	0	0	0
gene_6471	0	0	0	0	0	0	0	0	0	0	0	0
gene_6472	0	0	0	5	5	4	4	5	2	2	8	3
gene_6473	0	0	0	0	0	0	0	0	0	0	0	0
gene_6474	0	0	0	38	53	33	82	81	40	45	95	68
gene_6475	0	0	0	9	16	12	6	8	7	7	11	15
gene_6476	0	0	0	11	20	12	10	8	3	3	8	11
gene_6477	0	0	0	1	1	0	2	3	0	1	0	0
gene_6478	0	0	0	0	0	0	0	0	0	0	0	0
gene_6479	0	0	0	4	11	3	13	7	7	13	3	13
gene_648	0	0	0	26	58	24	56	68	35	53	71	61
gene_6480	0	0	0	5	0	2	2	2	2	1	3	6
gene_6481	0	0	0	4	5	1	9	11	11	0	5	23
gene_6482	0	0	0	2	8	5	0	0	2	14	4	15
gene_6483	0	0	0	0	8	2	0	5	6	3	2	11
gene_6484	0	0	0	7	5	7	14	24	25	14	24	48
gene_6485	0	0	0	0	1	1	4	1	2	0	0	2
gene_6486	0	0	0	0	2	4	7	7	6	7	9	5
gene_6487	0	0	0	24	33	24	30	40	31	24	46	69
gene_6488	0	0	0	0	0	0	0	0	0	0	0	0
gene_6489	0	0	0	0	0	0	0	0	0	1	0	0
gene_649	0	0	0	1	2	1	0	0	0	0	0	0
gene_6490	0	0	0	3	4	3	3	4	4	3	10	5
gene_6491	0	0	0	0	0	0	0	0	0	0	0	0
gene_6492	0	0	0	0	0	0	0	0	0	0	0	0
gene_6493	0	0	0	1	0	1	0	0	1	0	1	0
gene_6494	0	0	0	0	0	0	0	0	0	0	0	0
gene_6495	0	0	0	0	0	0	0	0	0	0	0	0
gene_6496	0	0	0	2	2	0	2	1	1	0	2	4
gene_6497	0	0	0	4	14	9	2	4	4	4	2	3
gene_6498	0	0	0	11	7	2	0	2	1	0	2	0
gene_6499	0	0	0	0	1	0	0	0	0	0	0	0
gene_65	0	0	0	10	0	1	6	3	1	1	2	1
gene_650	0	0	0	87	155	63	36	48	41	22	64	99
gene_6500	0	0	0	41	64	40	26	63	37	23	39	58
gene_6501	0	0	0	2	1	2	1	0	0	0	1	1
gene_6502	0	0	0	20	83	39	240	319	157	141	276	317
gene_6503	0	0	0	5	13	4	6	17	10	3	8	7
gene_6504	0	0	0	0	0	0	0	0	0	0	0	1
gene_6505	0	0	0	0	0	0	0	0	0	0	0	0
gene_6506	0	0	0	0	0	0	0	0	0	0	0	0
gene_6507	0	0	0	6	20	13	3	6	3	9	9	7
gene_6508	0	0	0	0	0	0	0	0	0	0	0	2
gene_6509	0	0	0	10	20	1	4	2	4	2	2	2
gene_651	0	0	0	0	0	0	0	0	0	0	0	0
gene_6510	0	0	0	0	4	1	1	0	1	0	1	0
gene_6511	0	0	0	48	68	44	33	53	20	38	44	68
gene_6512	0	0	0	6	9	3	4	8	4	4	10	11
gene_6513	0	0	0	0	1	0	1	1	1	3	3	5
gene_6514	0	0	0	2	5	2	10	17	10	9	7	20
gene_6515	0	0	0	156	228	112	49	45	58	55	125	133
gene_6516	0	0	0	9	11	6	1	2	1	6	9	13
gene_6517	0	0	0	4	2	1	2	3	4	3	2	1
gene_6518	0	0	0	0	0	0	0	0	0	0	0	0
gene_6519	0	0	0	2	5	4	5	6	14	6	4	6
gene_652	0	0	0	24	54	15	24	32	18	12	24	49
gene_6520	0	0	0	65	76	55	62	85	59	50	64	105
gene_6521	0	0	0	0	1	0	1	0	0	0	0	1
gene_6522	0	0	0	0	0	1	1	2	0	0	1	1
gene_6523	0	0	0	32	28	14	29	48	16	23	24	49
gene_6524	0	0	0	4	4	6	5	3	4	2	1	4
gene_6525	0	0	0	6	5	2	1	1	0	1	1	6
gene_6526	0	0	0	0	0	0	0	0	0	0	0	0
gene_6527	0	0	0	1	2	0	2	0	0	0	1	0
gene_6528	0	0	0	0	0	0	0	0	0	0	0	0
gene_6529	0	0	0	15	14	5	7	11	10	3	14	15
gene_653	0	0	0	6	1	7	3	5	2	11	11	5
gene_6530	0	0	0	16	41	26	35	42	39	32	47	64
gene_6531	0	0	0	2	3	4	0	0	3	0	1	6
gene_6532	0	0	0	16	3	7	15	9	9	12	16	25
gene_6533	0	0	0	4	9	5	24	30	19	9	24	49
gene_6534	0	0	0	13	18	13	14	14	5	12	17	31
gene_6535	0	0	0	32	21	22	21	19	16	8	24	35
gene_6536	0	0	0	0	0	0	0	0	1	0	0	0
gene_6537	0	0	0	20	25	13	8	10	5	6	9	21
gene_6538	0	0	0	0	0	0	0	0	0	0	0	0
gene_6539	0	0	0	25	17	9	9	11	11	14	8	25
gene_654	0	0	0	8	37	23	36	48	40	26	30	50
gene_6540	0	0	0	10	24	16	15	11	13	10	14	18
gene_6541	0	0	0	92	140	81	98	133	75	73	82	141
gene_6542	0	0	0	1	0	0	0	2	0	0	0	2
gene_6543	0	0	0	52	70	22	25	46	34	20	58	70
gene_6544	0	0	0	0	0	0	0	0	0	0	0	0
gene_6545	0	0	0	2	0	1	1	4	0	2	1	0
gene_6546	0	0	0	50	86	36	27	37	18	34	24	52
gene_6547	0	0	0	46	80	34	20	35	31	46	50	53
gene_6548	0	0	0	4	4	9	12	10	13	5	7	23
gene_6549	0	0	0	3	2	4	4	6	4	2	3	7
gene_655	0	0	0	0	0	0	0	0	0	0	0	0
gene_6550	0	0	0	11	19	9	1	5	3	1	7	4
gene_6551	0	0	0	3	10	4	2	7	2	6	4	6
gene_6552	0	0	0	43	31	34	34	41	51	61	58	107
gene_6553	0	0	0	2	0	1	0	0	0	0	1	0
gene_6554	0	0	0	51	23	12	42	50	25	42	74	131
gene_6555	0	0	0	13	12	6	34	30	14	33	29	43
gene_6556	0	0	0	11	23	13	3	7	0	6	5	9
gene_6557	0	0	0	10	12	6	5	2	7	1	12	5
gene_6558	0	0	0	0	1	0	5	4	2	3	0	2
gene_6559	0	0	0	33	49	15	1	20	16	9	10	20
gene_656	0	0	0	22	22	7	4	17	12	8	9	17
gene_6560	0	0	0	29	15	7	2	2	1	0	0	1
gene_6561	0	0	0	0	1	2	3	6	1	11	29	9
gene_6562	0	0	0	34	81	26	45	32	33	26	40	48
gene_6563	0	0	0	417	612	341	116	194	163	86	162	302
gene_6564	0	0	0	0	0	0	0	0	0	0	0	0
gene_6565	0	0	0	0	7	4	3	9	1	4	10	5
gene_6566	0	0	0	0	0	0	0	0	0	0	0	0
gene_6567	0	0	0	0	0	0	0	0	0	0	0	0
gene_6568	0	0	0	4	12	9	4	6	4	0	5	3
gene_6569	0	0	0	2	9	2	3	4	4	1	6	7
gene_657	0	0	0	1	2	3	1	1	0	5	2	2
gene_6570	0	0	0	0	0	0	0	0	0	0	0	0
gene_6571	0	0	0	8	17	10	3	11	8	1	5	9
gene_6572	0	0	0	0	0	0	0	0	0	0	0	0
gene_6573	0	0	0	1	1	5	9	1	4	25	25	21
gene_6574	0	0	0	5	1	5	2	1	3	17	16	16
gene_6575	0	0	0	0	4	2	3	3	1	7	5	7
gene_6576	0	0	0	3	12	13	12	17	11	17	22	36
gene_6577	0	0	0	13	16	6	10	13	7	8	14	10
gene_6578	0	0	0	13	18	11	12	14	5	3	12	29
gene_6579	0	0	0	0	2	0	0	0	0	0	3	1
gene_658	0	0	0	49	61	37	10	15	9	6	22	23
gene_6580	0	0	0	0	0	1	0	1	0	1	0	0
gene_6581	0	0	0	4	6	2	0	0	0	2	0	1
gene_6582	0	0	0	5	4	3	1	0	2	0	5	4
gene_6583	0	0	0	88	84	42	17	31	19	21	38	52
gene_6584	0	0	0	11	24	14	12	8	13	7	14	12
gene_6585	0	0	0	47	36	31	14	11	17	16	40	32
gene_6586	0	0	0	1	3	9	6	9	6	1	11	18
gene_6587	0	0	0	0	0	1	0	0	0	0	0	0
gene_6588	0	0	0	15	17	9	22	26	8	15	29	21
gene_6589	0	0	0	16	5	5	8	11	3	8	19	19
gene_659	0	0	0	17	25	22	0	0	2	0	1	7
gene_6590	0	0	0	4	2	4	3	7	2	2	3	16
gene_6591	0	0	0	5	18	2	1	5	1	2	8	11
gene_6592	0	0	0	0	0	0	0	0	0	0	0	1
gene_6593	0	0	0	17	40	19	14	31	13	10	20	28
gene_6594	0	3	0	20	31	10	29	34	30	29	46	44
gene_6595	0	0	0	160	251	123	83	148	129	112	166	257
gene_6596	0	0	0	127	116	50	22	27	18	26	35	39
gene_6597	0	0	0	3	13	11	15	14	8	4	12	18
gene_6598	0	0	0	15	17	20	8	13	8	8	14	22
gene_6599	0	0	0	21	15	12	12	22	19	10	13	24
gene_66	0	0	0	8	14	12	5	21	7	9	7	13
gene_660	0	0	0	2	1	3	2	3	1	2	2	13
gene_6600	0	0	0	7	5	7	4	13	5	5	5	8
gene_6601	0	0	0	0	0	1	0	0	0	0	0	0
gene_6602	0	0	0	2	6	1	1	3	1	2	1	3
gene_6603	0	0	0	0	0	0	0	0	0	0	0	0
gene_6604	0	0	0	0	0	0	0	0	0	0	0	0
gene_6605	0	0	0	13	27	11	36	24	16	28	39	47
gene_6606	0	0	0	5	13	7	3	5	2	2	10	14
gene_6607	0	0	0	2	2	8	0	2	3	3	4	7
gene_6608	0	0	0	10	15	15	3	6	3	3	9	11
gene_6609	0	0	0	1	1	0	1	3	1	0	0	0
gene_661	0	0	0	2	0	0	4	4	4	2	9	13
gene_6610	0	0	0	135	169	102	59	86	66	63	127	147
gene_6611	0	0	0	5	1	1	1	1	1	1	3	1
gene_6612	0	0	0	300	492	287	51	70	53	52	105	118
gene_6613	0	0	0	0	0	0	0	0	0	0	0	0
gene_6614	0	0	0	1	1	1	0	0	0	0	0	4
gene_6615	0	0	0	0	3	1	0	1	0	0	0	0
gene_6616	0	0	0	0	0	1	0	0	2	0	0	0
gene_6617	0	1	0	83	168	71	35	36	37	25	48	45
gene_6618	0	0	0	0	0	0	0	0	0	0	0	0
gene_6619	0	0	0	43	41	23	35	43	27	28	34	71
gene_662	0	0	0	23	33	15	10	15	5	6	14	13
gene_6620	0	0	0	2	14	6	1	1	2	4	1	0
gene_6621	0	0	0	37	53	13	8	8	12	10	10	23
gene_6622	0	0	0	1	5	3	1	2	3	0	1	2
gene_6623	0	0	0	21	33	10	7	12	10	5	16	11
gene_6624	0	0	0	72	146	71	50	104	40	24	83	95
gene_6625	0	0	0	0	0	0	1	0	0	0	0	1
gene_6626	0	0	0	3	6	9	7	22	12	3	17	10
gene_6627	0	0	0	2	2	0	0	0	2	1	2	4
gene_6628	0	0	0	13	18	10	3	5	1	1	2	11
gene_6629	0	0	0	0	0	0	0	0	0	0	1	0
gene_663	0	0	0	0	0	0	0	0	0	0	0	0
gene_6630	0	0	0	5	6	4	5	3	6	5	3	18
gene_6631	0	0	0	21	28	16	24	36	24	21	41	60
gene_6632	0	0	0	1	0	0	3	0	1	1	1	3
gene_6633	0	0	0	14	8	2	14	23	11	9	22	38
gene_6634	0	0	0	2	0	0	0	1	2	1	5	4
gene_6635	0	0	0	0	3	0	0	0	0	0	0	1
gene_6636	0	0	0	2	1	1	2	5	3	1	3	7
gene_6637	0	0	0	28	13	21	8	16	9	4	14	21
gene_6638	0	0	0	10	19	10	5	5	6	7	10	21
gene_6639	0	0	0	4	12	14	14	14	7	1	8	17
gene_664	0	0	0	18	3	0	0	0	3	5	0	5
gene_6640	0	0	0	13	9	5	5	8	5	6	4	6
gene_6641	0	0	0	5	1	4	5	14	5	1	10	7
gene_6642	0	0	0	0	0	0	0	0	0	0	0	0
gene_6643	0	0	0	0	0	0	0	0	0	0	0	0
gene_6644	0	0	0	0	0	0	0	0	0	0	0	0
gene_6645	0	0	0	0	0	0	0	0	0	0	0	0
gene_6646	0	0	0	8	10	8	1	4	2	4	10	18
gene_6647	0	0	0	17	30	13	7	14	10	7	17	20
gene_6648	0	0	0	0	3	6	2	5	3	0	1	1
gene_6649	0	0	0	4	21	5	8	12	8	8	7	8
gene_665	0	0	0	8	7	11	7	9	0	1	4	4
gene_6650	0	0	0	1	8	4	1	11	3	7	8	12
gene_6651	0	0	0	1	2	4	4	3	4	2	2	9
gene_6652	0	0	0	5	12	4	1	6	4	3	6	7
gene_6653	0	0	0	2	7	2	8	4	1	2	2	4
gene_6654	0	0	0	9	21	15	10	9	8	6	9	11
gene_6655	0	0	0	0	0	0	0	0	0	0	0	0
gene_6656	0	0	1	20	36	23	21	27	16	15	49	46
gene_6657	0	0	0	1	2	5	2	3	0	1	4	4
gene_6658	0	0	0	29	38	27	13	15	17	9	15	23
gene_6659	0	0	0	1	0	0	4	5	11	5	11	12
gene_666	0	0	0	43	70	32	27	42	26	22	35	71
gene_6660	0	0	0	20	23	12	15	22	13	13	27	36
gene_6661	0	0	0	3	0	2	1	8	3	3	7	7
gene_6662	0	0	0	10	9	3	1	6	2	7	8	4
gene_6663	0	0	0	8	11	4	6	6	1	2	5	9
gene_6664	0	0	0	28	24	13	14	24	14	9	11	40
gene_6665	0	0	0	0	2	0	1	2	0	0	1	0
gene_6666	0	0	0	2	2	2	4	3	2	3	2	7
gene_6667	0	0	0	13	18	13	12	17	7	9	19	17
gene_6668	0	0	0	67	104	60	56	93	50	28	58	144
gene_6669	0	0	0	1	4	2	2	4	1	0	0	2
gene_667	0	0	0	8	29	6	9	8	5	7	8	12
gene_6670	0	0	0	7	12	12	18	13	6	3	7	14
gene_6671	0	0	0	8	9	6	23	32	13	22	38	36
gene_6672	0	0	0	9	22	8	7	10	14	15	14	19
gene_6673	0	0	0	0	1	1	0	3	0	0	2	0
gene_6674	0	0	0	10	16	8	47	57	33	13	70	30
gene_6675	0	0	0	58	95	75	193	255	144	44	180	241
gene_6676	0	0	0	169	142	129	297	277	168	67	207	233
gene_6677	0	0	0	54	62	34	17	51	16	26	33	49
gene_6678	0	0	0	52	49	35	37	47	21	19	35	53
gene_6679	0	0	0	35	25	15	56	45	35	5	41	48
gene_668	0	0	0	3	3	6	1	2	1	0	1	2
gene_6680	0	0	0	25	27	22	14	24	13	17	19	36
gene_6681	0	0	0	12	25	10	5	21	5	10	12	20
gene_6682	0	0	0	60	78	43	19	38	23	10	16	47
gene_6683	0	0	0	191	188	92	13	30	45	9	14	45
gene_6684	0	0	0	0	1	1	0	0	0	1	0	2
gene_6685	0	0	0	34	82	16	5	25	9	9	14	17
gene_6686	0	0	0	44	104	12	2	6	22	8	1	8
gene_6687	0	0	0	11	10	1	0	0	3	0	1	0
gene_6688	0	0	0	268	428	53	23	19	102	21	16	23
gene_6689	0	0	0	90	148	13	7	1	21	4	6	6
gene_669	0	0	0	5	10	5	0	3	6	3	1	8
gene_6690	0	0	0	0	1	1	1	1	2	0	3	6
gene_6691	0	0	0	51	104	24	7	13	25	15	13	15
gene_6692	0	0	0	0	0	0	0	0	0	0	0	0
gene_6693	0	0	0	6	4	2	5	8	7	3	5	10
gene_6694	0	0	0	21	30	11	15	24	20	9	29	42
gene_6695	0	0	0	51	19	17	30	31	32	18	30	45
gene_6696	0	0	0	13	8	8	2	9	4	3	4	11
gene_6697	0	0	0	2	13	2	4	10	8	0	3	18
gene_6698	0	0	0	25	23	18	8	8	6	9	9	8
gene_6699	0	0	0	115	137	54	73	104	70	67	112	156
gene_67	0	0	0	0	0	0	0	0	0	0	0	0
gene_670	0	0	0	4	0	0	0	3	0	2	1	0
gene_6700	0	0	0	16	17	13	3	8	5	6	13	11
gene_6701	0	0	0	0	0	0	0	0	0	0	0	0
gene_6702	0	0	0	0	0	0	0	0	0	0	0	0
gene_6703	0	0	0	0	0	0	0	0	0	0	0	0
gene_6704	0	0	0	0	0	0	0	0	0	0	0	0
gene_6705	0	0	0	1	1	0	0	0	0	0	0	0
gene_6706	0	0	0	1	1	0	0	1	0	0	3	0
gene_6707	0	0	0	0	0	0	0	0	3	0	0	2
gene_6708	0	0	0	0	0	0	0	0	0	0	0	0
gene_6709	0	0	0	0	1	1	2	0	0	4	0	1
gene_671	0	0	0	0	0	0	0	6	0	0	2	1
gene_6710	0	0	0	2	10	5	5	12	4	3	10	5
gene_6711	0	0	0	7	8	6	6	8	15	5	7	10
gene_6712	0	0	0	1	3	3	4	9	2	12	8	11
gene_6713	0	0	0	97	86	37	162	187	100	87	125	204
gene_6714	0	0	0	0	0	0	1	0	1	1	0	0
gene_6715	0	0	0	0	0	0	1	1	0	0	1	0
gene_6716	0	0	0	28	14	15	11	27	20	10	14	30
gene_6717	0	0	0	16	14	11	2	3	1	1	1	2
gene_6718	0	0	0	2	4	2	1	4	3	0	3	4
gene_6719	0	0	0	2	18	7	6	12	3	4	13	19
gene_672	0	0	0	2	6	4	8	28	9	7	12	23
gene_6720	0	0	0	4	2	0	2	1	4	1	2	4
gene_6721	0	0	0	17	36	14	6	10	8	7	8	11
gene_6722	0	0	0	66	89	24	9	6	55	12	7	9
gene_6723	0	0	0	24	27	12	26	20	20	13	11	43
gene_6724	0	0	0	101	78	26	45	86	57	44	84	118
gene_6725	0	0	0	0	1	0	1	0	1	1	1	0
gene_6726	0	0	0	9	11	9	7	9	11	6	11	19
gene_6727	0	0	0	13	35	25	15	21	19	9	20	36
gene_6728	0	0	0	25	19	20	51	32	31	38	27	69
gene_6729	0	0	0	0	0	0	0	0	0	0	0	0
gene_673	0	0	0	0	0	0	0	0	0	0	0	0
gene_6730	0	0	0	6	4	2	8	3	6	6	11	18
gene_6731	0	0	0	7	8	4	2	2	0	1	3	7
gene_6732	0	0	0	26	48	23	15	23	16	9	21	35
gene_6733	0	0	0	16	11	10	4	6	2	3	7	8
gene_6734	0	0	0	0	0	0	1	0	0	0	2	0
gene_6735	0	0	0	21	22	18	19	27	23	14	40	42
gene_6736	0	0	0	12	22	24	21	17	10	5	12	18
gene_6737	0	0	0	78	66	36	57	81	46	78	95	122
gene_6738	0	0	0	0	0	0	0	0	0	0	0	0
gene_6739	0	0	0	44	44	21	21	29	33	14	45	59
gene_674	0	0	0	2	4	2	5	2	2	3	11	10
gene_6740	0	0	0	1	0	1	2	0	2	0	1	3
