GeneID	GCUXS	GCUXT	GCUXU	GCUXW	GCUXX	GCUXY	GCUXZ	GCUYA	GCUYB	GCUYC	GCUYG	GCUYH
gene_567	0	0	0	14	8	24	8	8	4	0	2	5
gene_5670	0	0	0	33	22	39	37	8	11	9	2	9
gene_5671	0	0	0	0	0	0	0	0	0	0	0	0
gene_5672	0	0	0	7	2	1	7	2	2	1	1	2
gene_5673	0	0	0	0	0	0	0	0	0	0	0	0
gene_5674	0	0	0	0	0	0	0	0	0	0	0	0
gene_5675	0	0	0	0	0	0	0	0	0	0	0	0
gene_5676	0	0	0	0	0	0	0	0	0	0	0	0
gene_5677	0	0	0	0	0	0	0	0	0	0	0	0
gene_5678	0	0	0	47	20	58	39	29	11	8	2	25
gene_5679	0	0	0	0	0	0	0	0	0	0	0	0
gene_568	0	0	0	17	12	20	34	17	14	12	4	16
gene_5680	0	0	0	6	2	4	17	14	7	12	0	8
gene_5681	0	0	0	190	83	99	111	69	73	40	18	74
gene_5682	0	0	0	14	9	15	29	6	8	3	7	15
gene_5683	0	0	0	6	9	16	25	3	12	0	0	4
gene_5684	0	0	0	0	0	1	1	3	1	1	0	3
gene_5685	0	0	0	15	12	26	19	5	7	4	6	4
gene_5686	0	0	0	145	91	227	134	77	82	56	28	95
gene_5687	0	0	0	0	0	1	0	0	0	0	0	0
gene_5688	0	0	0	9	8	15	12	8	6	2	0	2
gene_5689	0	0	0	1	1	4	3	1	1	1	0	0
gene_569	0	0	0	131	65	141	95	69	73	36	15	38
gene_5690	0	0	0	43	21	43	33	26	10	6	7	14
gene_5691	0	0	0	3	5	6	2	2	1	2	0	2
gene_5692	0	0	0	152	74	169	121	56	54	28	8	66
gene_5693	0	0	0	1	0	1	0	0	0	0	0	0
gene_5694	0	0	0	4	3	1	6	8	2	0	0	1
gene_5695	0	0	0	59	29	67	143	105	129	39	25	141
gene_5696	0	0	0	44	16	22	44	15	18	10	3	17
gene_5697	0	0	0	1	14	1	16	91	4	94	1	2
gene_5698	0	0	0	10	11	23	11	1	7	0	0	1
gene_5699	0	0	0	1	0	1	0	2	0	0	0	0
gene_57	0	0	0	0	4	0	0	0	1	0	0	3
gene_570	0	0	0	44	36	50	54	14	21	13	5	28
gene_5700	0	0	0	7	3	7	3	3	3	1	0	3
gene_5701	0	0	0	3	2	1	3	1	4	0	0	1
gene_5702	0	0	0	0	0	0	0	0	0	0	0	0
gene_5703	0	0	0	19	11	14	14	10	9	3	1	8
gene_5704	0	0	0	32	8	25	13	5	9	11	3	16
gene_5705	0	0	0	6	12	14	6	5	4	2	2	5
gene_5706	0	0	0	27	14	11	13	6	10	2	2	1
gene_5707	0	0	0	34	16	50	30	9	14	9	10	11
gene_5708	0	0	0	119	74	112	56	30	44	15	6	30
gene_5709	0	0	0	0	0	0	0	0	0	0	0	0
gene_571	0	0	0	0	1	0	0	0	0	2	0	0
gene_5710	0	0	0	4	1	2	2	1	4	1	0	0
gene_5711	0	0	0	0	0	0	0	1	0	1	0	0
gene_5712	0	0	0	7	1	5	8	2	4	1	0	1
gene_5713	1	0	0	24	21	32	26	5	7	13	5	10
gene_5714	0	0	0	5	3	3	0	0	0	0	0	0
gene_5715	0	0	0	0	0	0	0	0	0	0	0	0
gene_5716	0	0	0	50	51	97	28	17	4	6	2	17
gene_5717	0	0	0	52	38	26	39	20	28	16	9	19
gene_5718	0	0	0	25	11	9	11	11	2	5	4	9
gene_5719	0	0	0	19	10	23	19	18	7	6	3	9
gene_572	0	0	0	7	17	21	24	6	13	8	3	15
gene_5720	0	0	0	27	14	26	28	4	14	9	3	14
gene_5721	0	0	0	17	8	11	7	4	8	4	3	6
gene_5722	0	0	0	17	28	26	30	25	27	19	7	22
gene_5723	0	0	0	16	11	21	10	9	0	5	0	13
gene_5724	0	0	0	13	1	10	9	4	0	1	1	0
gene_5725	0	0	0	3	2	7	2	6	2	0	1	3
gene_5726	0	0	0	0	0	0	0	0	0	0	0	0
gene_5727	0	0	0	0	0	0	0	0	0	0	0	0
gene_5728	0	0	0	23	20	54	53	62	72	36	21	73
gene_5729	0	0	0	14	23	16	44	34	25	12	6	27
gene_573	0	0	0	5	7	7	7	0	0	0	0	0
gene_5730	0	0	0	51	26	45	61	40	31	11	5	32
gene_5731	0	0	0	8	7	22	24	6	4	3	5	8
gene_5732	0	0	0	4	1	2	1	1	9	0	2	1
gene_5733	0	0	0	0	0	0	0	0	1	0	0	1
gene_5734	0	0	0	131	115	102	259	278	252	111	38	143
gene_5735	0	0	0	14	19	12	15	2	6	0	0	5
gene_5736	0	0	0	14	7	10	27	12	7	5	0	9
gene_5737	0	0	0	9	10	4	9	3	9	5	3	4
gene_5738	0	0	0	21	6	18	15	14	14	5	5	14
gene_5739	0	0	0	139	95	145	146	59	93	43	16	86
gene_574	0	0	0	0	1	3	1	0	0	0	0	0
gene_5740	0	0	0	0	0	1	1	1	2	1	1	0
gene_5741	0	0	0	48	28	41	61	21	19	30	5	14
gene_5742	0	0	0	0	0	0	0	0	0	0	0	0
gene_5743	0	0	0	88	43	91	93	36	33	45	20	34
gene_5744	0	0	0	3	2	7	2	4	0	1	1	2
gene_5745	0	0	0	101	46	70	118	72	45	39	14	67
gene_5746	0	0	0	1	2	0	8	3	16	1	2	16
gene_5747	0	0	0	34	21	18	28	13	12	9	5	14
gene_5748	0	0	0	7	4	10	1	9	1	2	0	0
gene_5749	0	0	0	130	98	137	99	47	64	31	9	47
gene_575	0	0	0	26	9	15	9	8	6	4	2	14
gene_5750	0	0	0	8	4	3	9	4	1	10	3	5
gene_5751	0	0	0	5	5	12	10	3	2	2	0	3
gene_5752	0	0	0	31	14	18	36	8	13	9	1	6
gene_5753	0	0	0	98	49	77	131	45	72	40	19	80
gene_5754	0	0	0	27	23	31	29	14	22	18	5	19
gene_5755	0	0	0	13	6	25	11	7	6	2	7	6
gene_5756	0	0	0	0	1	2	2	2	2	0	0	0
gene_5757	0	0	0	0	0	0	0	0	0	0	0	0
gene_5758	0	0	0	0	0	0	0	0	0	0	0	0
gene_5759	0	0	0	0	5	3	2	1	2	4	4	2
gene_576	0	0	0	9	12	23	32	16	17	13	2	13
gene_5760	0	0	0	51	26	33	35	21	23	14	6	22
gene_5761	0	0	0	20	12	16	55	12	12	7	6	7
gene_5762	0	0	0	4	2	4	1	3	0	0	0	0
gene_5763	0	0	0	14	8	30	23	7	8	4	3	15
gene_5764	0	0	0	20	10	17	12	10	9	2	3	8
gene_5765	0	0	0	0	0	0	0	0	0	0	0	0
gene_5766	0	0	0	9	6	6	2	2	7	3	4	5
gene_5767	0	0	0	16	11	27	8	15	12	6	9	13
gene_5768	0	0	0	18	12	15	11	11	12	3	0	10
gene_5769	0	0	0	18	4	3	13	6	9	5	1	9
gene_577	0	0	0	177	54	75	32	12	14	25	4	26
gene_5770	0	0	0	0	0	0	0	0	0	0	0	0
gene_5771	0	0	0	6	1	2	4	0	0	1	0	0
gene_5772	0	0	0	0	0	0	0	0	0	1	0	0
gene_5773	0	0	0	11	2	8	19	1	4	1	2	7
gene_5774	0	0	0	6	0	4	3	1	2	0	0	2
gene_5775	0	0	0	0	0	0	0	0	0	0	0	0
gene_5776	0	0	0	14	18	30	31	12	17	11	3	21
gene_5777	0	0	0	7	4	12	4	4	5	1	0	4
gene_5778	0	0	0	11	10	24	8	5	4	1	3	3
gene_5779	0	0	0	92	47	103	99	50	46	31	14	44
gene_578	0	0	0	49	27	59	72	14	17	16	4	21
gene_5780	0	0	0	7	8	18	5	4	6	0	0	4
gene_5781	0	0	0	67	44	76	58	26	34	19	6	34
gene_5782	0	0	0	0	0	0	0	0	0	0	0	0
gene_5783	0	0	0	11	3	4	5	2	1	3	1	2
gene_5784	0	0	0	0	0	0	0	0	0	0	0	0
gene_5785	0	0	0	0	0	0	2	1	0	0	0	0
gene_5786	0	0	0	4	1	2	4	7	4	0	5	6
gene_5787	0	0	0	15	2	12	3	3	5	1	1	6
gene_5788	0	0	0	74	44	46	61	31	33	14	4	43
gene_5789	0	0	0	49	46	101	50	22	27	9	5	10
gene_579	0	0	0	15	12	11	16	12	8	6	1	13
gene_5790	0	0	0	9	1	5	2	4	2	0	0	1
gene_5791	0	0	0	3	4	4	1	1	3	1	1	0
gene_5792	0	0	0	28	10	18	28	5	12	5	5	5
gene_5793	0	0	0	57	14	23	29	22	23	18	4	25
gene_5794	0	0	0	27	17	25	29	10	20	3	2	12
gene_5795	0	0	0	97	39	69	101	39	43	22	11	37
gene_5796	0	0	0	124	79	207	123	69	64	45	16	80
gene_5797	0	0	0	25	21	40	61	37	27	33	7	34
gene_5798	0	0	0	7	2	6	14	6	8	1	4	13
gene_5799	0	0	0	25	23	75	35	16	14	6	1	21
gene_58	0	0	0	12	11	14	13	3	0	1	2	4
gene_580	0	0	0	0	0	1	0	0	0	0	0	0
gene_5800	0	0	0	33	25	32	26	14	11	6	4	11
gene_5801	0	0	0	7	4	6	4	5	4	3	1	8
gene_5802	0	0	0	3	1	3	2	2	1	1	2	2
gene_5803	0	0	0	33	12	24	25	12	5	10	7	7
gene_5804	0	0	0	0	0	0	0	0	0	0	0	0
gene_5805	0	0	0	0	0	0	0	0	0	0	0	0
gene_5806	0	0	0	7	3	7	5	5	2	1	0	2
gene_5807	0	0	0	20	9	34	10	5	8	3	4	8
gene_5808	0	0	0	7	3	8	4	0	2	2	0	4
gene_5809	0	0	0	0	0	0	0	0	0	0	0	0
gene_581	0	0	0	1	0	0	0	1	0	0	0	0
gene_5810	0	0	0	6	1	17	10	6	3	3	1	4
gene_5811	0	0	0	7	5	12	6	4	1	2	1	2
gene_5812	0	0	0	6	14	45	4	7	8	4	0	6
gene_5813	0	0	0	0	1	0	0	0	0	0	0	0
gene_5814	0	0	0	117	54	132	89	50	40	36	14	48
gene_5815	0	0	0	7	2	9	4	8	1	4	0	4
gene_5816	0	0	0	87	45	92	40	15	8	10	6	15
gene_5817	0	0	0	5	10	11	5	4	5	1	0	8
gene_5818	0	0	0	4	3	5	5	1	1	0	0	1
gene_5819	0	0	0	7	2	10	15	13	3	5	3	9
gene_582	0	0	0	0	0	0	0	0	0	0	0	0
gene_5820	0	0	0	184	92	122	90	76	50	30	13	56
gene_5821	0	0	0	0	0	0	0	0	0	0	0	0
gene_5822	0	0	0	42	33	100	31	20	12	11	2	19
gene_5823	0	0	0	15	6	6	11	3	8	3	0	6
gene_5824	0	0	0	17	1	23	22	6	8	2	4	14
gene_5825	0	0	0	0	0	0	0	0	0	0	0	0
gene_5826	0	0	0	1	4	3	2	3	0	2	0	3
gene_5827	0	0	0	216	154	374	32	7	14	5	2	10
gene_5828	0	0	0	27	13	17	25	6	6	3	1	8
gene_5829	0	0	0	3	2	4	2	0	1	0	0	0
gene_583	0	0	0	47	35	38	48	20	26	10	5	18
gene_5830	0	0	0	60	35	64	56	33	40	20	11	27
gene_5831	0	0	0	6	10	15	12	8	5	4	2	8
gene_5832	0	0	0	0	0	0	0	0	0	0	0	0
gene_5833	0	0	0	0	0	0	0	0	0	0	0	0
gene_5834	0	0	0	4	3	11	5	5	0	6	1	2
gene_5835	0	0	0	57	40	53	37	19	42	14	18	34
gene_5836	0	0	0	11	5	11	13	7	3	3	1	6
gene_5837	0	0	0	280	134	296	134	74	79	21	14	53
gene_5838	0	0	0	30	8	31	16	11	16	14	2	4
gene_5839	0	0	0	0	0	0	1	0	0	0	0	0
gene_584	0	0	0	25	16	26	22	13	17	9	5	15
gene_5840	0	0	0	0	0	0	0	0	0	0	0	0
gene_5841	0	0	0	17	24	29	13	9	8	5	1	2
gene_5842	0	0	0	4	13	12	5	7	3	2	0	1
gene_5843	0	0	0	7	2	1	7	9	1	1	1	4
gene_5844	0	0	0	12	10	15	6	2	9	1	2	3
gene_5845	0	0	0	1	45	6	1	24	10	6	8	11
gene_5846	0	0	0	0	1	1	0	0	0	0	0	0
gene_5847	0	0	0	88	88	135	103	32	42	31	22	47
gene_5848	0	0	0	17	15	17	6	0	4	2	2	2
gene_5849	0	0	0	1	0	3	1	1	0	1	1	5
gene_585	0	0	0	0	0	0	0	1	0	0	0	0
gene_5850	0	0	0	11	8	14	19	6	19	6	5	16
gene_5851	0	0	0	9	3	8	7	6	3	2	0	4
gene_5852	0	0	0	28	22	40	21	11	12	10	4	13
gene_5853	0	0	0	3	2	3	8	9	5	2	0	3
gene_5854	0	0	0	13	2	8	4	5	1	3	0	2
gene_5855	0	0	0	22	18	36	23	7	15	5	2	31
gene_5856	0	0	0	7	6	15	18	8	17	3	0	8
gene_5857	0	0	0	5	0	0	6	5	1	2	0	0
gene_5858	0	0	0	1	1	1	5	1	4	3	0	2
gene_5859	0	0	0	14	11	26	11	6	6	4	3	7
gene_586	0	0	0	12	1	6	9	9	12	5	2	8
gene_5860	0	0	0	0	0	0	0	0	0	0	0	0
gene_5861	0	0	0	2	0	0	3	0	2	0	0	0
gene_5862	0	0	0	0	0	0	0	0	0	0	0	0
gene_5863	0	0	0	4	5	7	2	2	1	0	2	3
gene_5864	0	0	0	16	12	18	8	7	5	5	2	5
gene_5865	0	0	0	13	4	6	11	7	4	1	1	8
gene_5866	0	0	0	10	3	6	7	5	3	1	0	6
gene_5867	0	0	0	11	12	41	35	8	10	14	1	22
gene_5868	0	0	0	1	0	1	1	3	0	1	0	1
gene_5869	0	0	0	12	6	12	8	3	4	4	1	1
gene_587	0	0	0	2	1	2	0	5	1	0	0	0
gene_5870	0	0	0	51	25	46	71	21	22	19	11	36
gene_5871	0	0	0	15	14	14	12	11	7	4	3	17
gene_5872	0	0	0	1	1	3	4	2	3	4	1	5
gene_5873	0	0	0	191	100	169	151	88	130	33	14	48
gene_5874	0	0	0	5	2	12	2	0	0	0	0	1
gene_5875	0	0	0	8	9	11	16	6	6	6	9	4
gene_5876	0	0	0	10	5	10	10	2	5	3	1	6
gene_5877	0	0	0	13	2	8	2	0	3	1	0	0
gene_5878	0	0	0	20	10	13	22	9	8	7	3	14
gene_5879	0	0	0	20	11	22	25	14	13	16	12	22
gene_588	0	0	0	24	11	8	40	13	12	6	8	7
gene_5880	0	0	0	40	31	64	53	24	37	13	4	25
gene_5881	0	0	0	0	0	0	0	0	0	0	0	0
gene_5882	0	0	0	0	0	0	0	0	0	0	0	0
gene_5883	0	0	0	20	14	29	14	5	8	8	5	11
gene_5884	0	0	0	7	1	2	3	2	3	2	1	4
gene_5885	0	0	0	10	1	5	48	24	15	39	5	39
gene_5886	0	0	0	36	20	98	5	2	1	2	1	3
gene_5887	0	0	0	23	18	42	4	1	0	1	0	0
gene_5888	0	0	0	4	3	12	4	1	3	0	0	5
gene_5889	0	0	0	52	44	90	59	29	28	16	10	9
gene_589	0	0	0	7	2	3	7	4	3	0	0	4
gene_5890	0	0	0	37	32	114	48	23	25	21	5	20
gene_5891	0	0	0	0	0	0	0	0	0	0	0	0
gene_5892	0	0	0	0	3	0	2	1	1	2	0	0
gene_5893	0	0	0	0	0	0	0	0	0	0	0	0
gene_5894	0	0	0	34	22	45	35	17	22	9	8	33
gene_5895	0	0	0	0	0	0	0	0	0	0	0	0
gene_5896	0	0	0	9	3	21	23	2	5	2	8	9
gene_5897	0	0	0	3	1	4	2	0	3	1	3	2
gene_5898	0	0	0	33	18	23	31	13	16	3	6	18
gene_5899	0	0	0	28	9	7	19	13	11	6	5	19
gene_59	0	0	0	5	4	2	2	5	1	1	0	3
gene_590	0	0	0	21	25	29	27	9	16	7	5	11
gene_5900	0	0	0	4	8	9	5	3	2	1	2	4
gene_5901	0	0	0	6	4	14	9	10	2	2	1	2
gene_5902	0	0	0	24	11	13	31	12	15	10	7	12
gene_5903	0	0	0	0	0	0	0	0	0	0	0	0
gene_5904	0	0	0	13	4	23	18	11	7	4	0	6
gene_5905	0	0	0	6	1	8	8	5	1	2	0	2
gene_5906	0	0	0	529	234	340	192	106	167	84	86	132
gene_5907	0	0	0	36	17	24	28	26	20	9	1	16
gene_5908	0	0	0	9	2	7	4	4	3	1	0	0
gene_5909	0	0	0	4	2	5	2	1	0	1	0	2
gene_591	0	0	0	1	1	0	0	0	0	0	0	0
gene_5910	0	0	0	0	0	1	0	0	0	0	1	0
gene_5911	0	0	0	0	0	0	0	0	0	0	0	0
gene_5912	0	0	0	1	0	0	0	0	0	0	0	0
gene_5913	0	0	0	1	0	1	0	5	1	3	1	4
gene_5914	0	0	0	1	0	1	0	0	0	0	0	0
gene_5915	0	0	0	0	0	0	0	0	0	1	0	0
gene_5916	0	0	0	0	0	1	0	0	1	0	0	0
gene_5917	0	0	0	3	1	4	0	0	1	0	0	0
gene_5918	0	0	0	0	0	0	0	0	0	0	0	0
gene_5919	0	0	0	0	0	0	0	0	0	0	0	0
gene_592	0	0	0	43	20	53	25	25	17	19	6	18
gene_5920	0	0	0	10	2	5	1	1	3	1	1	7
gene_5921	0	0	0	3	0	0	0	3	3	1	1	6
gene_5922	0	0	0	2	2	0	4	0	0	0	0	2
gene_5923	0	0	0	101	38	39	91	42	39	28	9	45
gene_5924	0	0	0	0	0	0	0	0	0	0	0	0
gene_5925	0	0	0	1	3	3	2	0	0	1	0	1
gene_5926	0	0	0	2	0	3	1	0	0	0	0	0
gene_5927	0	0	0	0	0	0	0	0	0	0	0	0
gene_5928	0	0	0	3	0	0	0	0	0	0	0	1
gene_5929	0	0	0	47	17	27	21	23	31	6	9	24
gene_593	0	0	0	17	3	11	22	16	11	7	4	6
gene_5930	0	0	0	2	1	1	0	3	3	0	0	1
gene_5931	0	0	0	0	3	1	0	0	1	0	0	0
gene_5932	0	0	0	22	11	34	22	10	5	0	8	4
gene_5933	0	0	0	102	66	118	258	141	166	72	42	216
gene_5934	0	0	0	23	21	40	37	12	10	10	2	17
gene_5935	0	0	0	36	7	23	27	10	10	14	1	18
gene_5936	0	0	0	14	14	5	6	5	7	1	2	9
gene_5937	0	0	0	61	19	35	73	14	29	19	10	28
gene_5938	0	0	0	24	41	35	131	48	49	87	18	88
gene_5939	0	0	0	45	15	34	24	18	19	15	4	14
gene_594	0	0	0	3	4	3	2	1	3	1	0	1
gene_5940	0	0	0	0	0	0	0	0	0	0	0	0
gene_5941	0	0	0	8	3	10	9	1	4	1	3	4
gene_5942	0	0	0	6	3	9	16	13	7	3	3	5
gene_5943	0	0	0	20	12	18	26	16	17	14	13	16
gene_5944	0	0	0	19	19	49	11	12	4	1	1	5
gene_5945	0	0	0	35	23	31	52	24	27	22	7	19
gene_5946	0	0	0	0	0	0	0	0	0	0	0	0
gene_5947	0	0	0	0	0	0	0	0	0	0	0	0
gene_5948	0	0	0	0	0	0	0	0	0	0	0	0
gene_5949	0	0	0	21	17	20	9	12	3	9	2	10
gene_595	0	0	0	52	40	46	70	23	27	16	10	33
gene_5950	0	0	0	67	33	65	64	25	26	15	5	29
gene_5951	0	0	0	10	5	15	10	6	7	5	4	6
gene_5952	0	0	0	19	8	9	15	4	9	1	3	7
gene_5953	0	0	0	0	0	0	0	0	0	0	0	0
gene_5954	0	0	0	58	129	53	82	106	95	132	89	145
gene_5955	0	0	0	144	57	99	155	46	79	43	34	99
gene_5956	0	0	0	0	0	0	0	1	0	0	0	0
gene_5957	0	0	0	0	0	0	0	0	0	0	0	0
gene_5958	0	0	0	27	5	24	23	16	12	10	6	23
gene_5959	0	0	0	0	1	8	6	0	3	3	1	5
gene_596	0	0	0	6	5	12	3	2	2	3	0	5
gene_5960	0	0	0	0	2	0	0	0	0	1	1	0
gene_5961	0	0	0	20	14	18	17	9	5	7	0	7
gene_5962	0	0	0	21	15	16	19	5	4	6	4	11
gene_5963	0	0	0	7	12	9	9	4	10	1	0	4
gene_5964	0	0	0	2	2	1	1	0	1	4	3	29
gene_5965	0	0	0	18	10	13	10	6	7	3	4	6
gene_5966	0	0	0	89	47	68	106	32	48	26	12	36
gene_5967	0	0	0	5	2	4	6	0	2	0	2	2
gene_5968	0	0	0	69	40	70	71	36	43	15	11	50
gene_5969	0	0	0	8	4	4	5	4	1	1	0	0
gene_597	0	0	0	0	0	1	0	0	0	1	0	0
gene_5970	0	0	0	0	0	0	0	0	0	0	0	0
gene_5971	0	0	0	7	0	2	6	3	4	1	0	2
gene_5972	0	0	0	15	2	11	46	18	3	31	7	30
gene_5973	0	0	0	48	19	22	25	18	13	8	4	16
gene_5974	0	0	0	17	4	10	11	4	4	3	0	6
gene_5975	0	0	0	68	29	61	65	21	25	28	6	42
gene_5976	0	0	0	45	33	52	154	32	34	15	5	26
gene_5977	0	0	0	10	10	0	12	5	9	2	4	6
gene_5978	0	0	0	24	10	17	22	16	5	11	5	9
gene_5979	0	0	0	7	9	9	7	4	8	0	4	7
gene_598	0	0	0	21	13	29	41	9	11	18	6	17
gene_5980	0	0	0	4	2	2	2	2	0	0	0	3
gene_5981	0	0	0	0	0	0	0	0	0	0	0	0
gene_5982	0	0	0	12	8	13	16	5	2	2	4	7
gene_5983	0	0	0	24	10	7	26	9	10	7	4	8
gene_5984	0	0	0	5	3	2	2	1	2	2	0	1
gene_5985	0	0	0	18	12	29	23	14	10	12	4	17
gene_5986	0	0	0	52	47	66	25	11	19	11	9	19
gene_5987	0	0	0	9	5	13	2	6	2	2	1	1
gene_5988	0	0	0	0	0	1	0	0	0	0	0	0
gene_5989	0	0	0	12	6	10	7	1	5	1	0	18
gene_599	0	0	0	0	0	0	0	0	0	0	0	0
gene_5990	0	0	0	7	3	3	2	3	2	0	0	0
gene_5991	0	0	0	26	20	22	40	20	16	6	7	14
gene_5992	0	0	0	4	9	3	4	8	2	3	0	9
gene_5993	0	0	0	0	0	0	1	0	0	1	0	3
gene_5994	0	0	0	27	25	46	27	10	21	8	5	18
gene_5995	0	0	0	9	2	3	10	3	5	8	3	10
gene_5996	0	0	0	99	51	51	95	39	32	21	9	57
gene_5997	0	0	0	0	1	0	1	1	0	0	0	2
gene_5998	0	0	0	0	0	0	0	0	0	0	0	0
gene_5999	0	0	0	2	2	4	6	0	3	1	0	1
gene_6	0	0	0	43	27	29	31	18	17	16	10	21
gene_60	0	0	0	36	0	10	15	11	7	12	1	8
gene_600	0	0	0	3	3	3	6	1	7	3	0	3
gene_6000	0	0	0	34	14	34	32	14	17	11	5	24
gene_6001	0	0	0	2	2	2	0	1	4	0	1	0
gene_6002	0	0	0	1	0	6	5	2	2	3	1	2
gene_6003	0	0	0	12	7	10	19	14	5	6	2	6
gene_6004	0	0	0	10	8	8	8	4	1	1	0	2
gene_6005	0	0	0	50	29	39	35	19	17	10	11	16
gene_6006	0	0	0	9	10	7	3	5	1	1	0	4
gene_6007	0	0	0	82	13	38	46	19	21	14	5	19
gene_6008	0	0	0	12	3	12	8	5	5	3	1	12
gene_6009	0	0	0	1	0	5	0	2	0	0	0	0
gene_601	0	0	0	2	0	8	1	1	5	1	0	4
gene_6010	0	0	0	19	22	18	43	13	8	15	3	20
gene_6011	0	0	0	0	0	0	0	0	0	0	0	0
gene_6012	0	0	0	0	0	0	0	0	0	0	0	0
gene_6013	0	0	0	8	11	15	11	3	13	9	8	8
gene_6014	0	0	0	2	7	5	2	3	1	0	0	2
gene_6015	0	0	0	23	14	12	14	7	2	5	2	5
gene_6016	0	0	0	29	16	24	48	20	19	18	3	25
gene_6017	0	0	0	0	0	3	0	0	0	0	0	0
gene_6018	0	0	0	2	0	0	3	2	3	1	0	2
gene_6019	0	0	0	11	2	7	5	3	6	5	2	4
gene_602	0	0	0	11	4	9	14	2	3	3	1	1
gene_6020	0	0	0	0	0	0	0	0	0	0	0	0
gene_6021	0	0	0	6	1	1	7	2	5	0	1	2
gene_6022	0	0	0	12	4	6	12	7	6	0	0	4
gene_6023	0	0	0	3	0	3	2	1	2	2	0	0
gene_6024	0	0	0	4	2	2	37	12	21	23	4	20
gene_6025	0	0	0	11	7	3	8	11	5	0	0	0
gene_6026	0	0	0	4	3	16	3	2	2	1	0	1
gene_6027	0	0	0	56	25	35	66	37	24	44	4	32
gene_6028	0	0	0	1	0	1	0	2	3	0	1	0
gene_6029	0	0	0	0	0	0	1	0	0	0	1	0
gene_603	0	0	0	0	1	0	0	0	0	0	0	0
gene_6030	0	0	0	18	14	26	17	18	5	8	4	5
gene_6031	0	0	0	4	0	4	3	1	4	1	3	0
gene_6032	0	0	0	4	8	8	8	2	3	2	0	5
gene_6033	0	0	0	31	8	35	38	17	14	13	5	19
gene_6034	0	0	0	6	5	11	3	4	1	1	0	4
gene_6035	0	0	0	15	5	9	11	5	9	2	0	4
gene_6036	0	0	0	7	0	10	0	0	0	0	0	1
gene_6037	0	0	0	116	76	194	106	68	75	57	25	75
gene_6038	0	0	0	7	10	6	127	68	92	17	5	78
gene_6039	0	0	0	35	18	39	35	19	14	15	12	25
gene_604	0	0	0	8	7	15	10	12	8	8	8	5
gene_6040	0	0	0	43	37	31	55	23	27	12	2	32
gene_6041	0	0	0	8	4	7	7	3	4	3	1	3
gene_6042	0	0	0	0	3	4	4	5	4	0	2	3
gene_6043	0	0	0	69	29	58	37	23	43	16	3	25
gene_6044	0	0	0	0	0	0	0	0	0	0	0	0
gene_6045	0	0	0	8	3	18	6	1	4	6	1	3
gene_6046	0	0	0	4	2	6	2	1	0	1	0	1
gene_6047	0	0	0	6	5	5	2	1	2	3	0	3
gene_6048	0	0	0	14	17	29	14	5	9	10	3	14
gene_6049	0	0	0	10	11	6	20	12	10	9	3	15
gene_605	0	0	0	667	247	323	556	267	286	214	84	281
gene_6050	0	0	0	9	5	10	13	8	6	10	2	7
gene_6051	0	0	0	13	6	11	20	3	3	7	5	8
gene_6052	0	0	0	132	66	136	98	60	61	29	19	71
gene_6053	0	0	0	17	4	7	44	20	13	10	5	16
gene_6054	0	0	0	63	51	56	40	19	21	15	9	20
gene_6055	0	0	0	32	12	46	13	8	5	6	0	6
gene_6056	0	0	0	54	36	41	48	10	27	12	6	34
gene_6057	0	0	0	0	0	0	0	0	0	0	0	0
gene_6058	0	0	0	0	0	0	0	1	1	0	0	0
gene_6059	0	0	0	24	11	16	40	17	13	16	9	33
gene_606	0	0	0	4	4	4	2	2	3	0	2	4
gene_6060	0	0	0	17	12	13	34	16	17	11	4	15
gene_6061	0	0	0	6	5	16	16	5	7	4	1	10
gene_6062	0	0	0	14	11	14	10	8	12	5	0	2
gene_6063	0	0	0	264	100	115	26	4	12	1	10	26
gene_6064	0	0	0	49	38	75	12	10	16	6	3	10
gene_6065	0	0	0	14	10	11	7	8	4	5	2	5
gene_6066	0	0	0	0	2	0	1	0	0	1	0	2
gene_6067	0	0	0	18	7	19	5	4	6	2	1	4
gene_6068	0	0	0	0	0	0	0	0	0	0	0	0
gene_6069	0	0	0	0	0	0	0	0	0	0	0	0
gene_607	0	0	0	3	3	4	1	0	3	1	0	0
gene_6070	0	0	0	0	0	1	1	0	0	0	0	0
gene_6071	0	0	0	26	8	32	28	14	10	5	3	22
gene_6072	0	0	0	18	16	31	24	8	11	4	4	17
gene_6073	0	0	0	14	10	4	16	3	6	2	0	8
gene_6074	0	0	0	0	0	0	0	0	0	0	0	0
gene_6075	0	0	0	22	5	16	17	6	5	5	3	8
gene_6076	0	0	0	78	52	114	68	50	46	35	15	52
gene_6077	0	0	0	4	6	2	0	0	0	1	0	0
gene_6078	0	0	0	0	0	0	0	0	0	0	0	0
gene_6079	0	0	0	0	0	0	0	0	0	0	0	0
gene_608	0	0	0	4	3	2	1	3	4	6	1	4
gene_6080	0	0	0	0	0	0	0	0	0	0	0	0
gene_6081	0	0	0	1	4	5	0	4	1	3	0	0
gene_6082	0	0	0	0	0	0	0	0	0	0	0	0
gene_6083	0	0	0	2	1	2	3	3	2	2	0	2
gene_6084	0	0	0	0	0	0	0	0	0	0	0	0
gene_6085	0	0	0	1	0	1	3	1	3	1	0	2
gene_6086	0	0	0	0	0	0	0	0	0	0	0	0
gene_6087	0	0	0	7	6	12	2	2	3	0	0	2
