GeneID	GGABG	GGABH	GGABN	GGABO	GGABP	GGABS	GGABT	GGABU	GGABW	GGABX
gene_5581	0	0	0	17	1	4	4	30	1	7
gene_5582	0	0	0	20	1	7	9	46	8	17
gene_5583	0	0	0	2	0	0	0	4	1	2
gene_5584	0	0	0	16	0	2	4	10	1	3
gene_5585	0	0	0	0	0	0	0	0	0	0
gene_5586	0	0	0	0	0	0	0	0	0	0
gene_5587	0	0	0	7	1	7	3	12	4	10
gene_5588	0	0	0	59	3	14	14	59	16	53
gene_5589	0	0	0	13	0	5	3	20	10	20
gene_559	0	0	0	6	2	2	3	8	1	6
gene_5590	0	0	0	30	1	8	2	27	11	20
gene_5591	0	0	0	23	0	3	1	21	2	6
gene_5592	0	0	0	0	0	0	0	0	0	0
gene_5593	0	0	0	2	0	0	0	0	0	0
gene_5594	0	0	0	186	5	34	30	253	71	136
gene_5595	0	0	0	106	3	27	17	144	26	62
gene_5596	0	0	0	11	0	5	3	11	6	0
gene_5597	0	0	0	1	0	0	5	3	0	3
gene_5598	0	0	0	3	1	2	0	8	1	8
gene_5599	0	0	0	4	0	0	1	6	1	1
gene_56	0	0	0	4	0	1	0	8	8	4
gene_560	0	0	0	14	0	0	3	10	10	10
gene_5600	0	0	0	9	0	0	3	5	2	7
gene_5601	0	0	0	19	0	8	4	22	6	15
gene_5602	0	0	0	14	2	1	5	7	6	14
gene_5603	0	0	0	3	1	4	2	8	7	2
gene_5604	0	0	0	4	1	0	1	6	4	8
gene_5605	0	0	0	0	0	0	0	0	0	0
gene_5606	0	0	0	20	4	27	15	102	19	17
gene_5607	0	0	0	4	0	0	0	1	1	3
gene_5608	0	0	0	28	0	18	3	14	5	9
gene_5609	0	0	0	20	0	4	1	6	6	24
gene_561	0	0	0	3	1	0	0	39	3	2
gene_5610	0	0	0	0	0	0	0	0	0	0
gene_5611	0	0	0	0	0	0	0	0	0	0
gene_5612	0	0	0	0	0	0	0	0	0	0
gene_5613	0	0	0	9	1	0	0	16	3	11
gene_5614	0	0	0	0	0	0	0	1	0	0
gene_5615	0	0	0	82	4	25	13	72	23	51
gene_5616	0	0	0	1	0	0	0	2	0	0
gene_5617	0	0	0	0	0	0	1	1	0	0
gene_5618	0	0	0	1	0	0	0	0	0	3
gene_5619	0	0	0	0	0	0	0	0	0	0
gene_562	0	0	0	2	0	0	0	4	0	3
gene_5620	0	0	0	0	0	0	0	0	0	0
gene_5621	0	0	0	16	1	1	12	10	9	4
gene_5622	0	0	0	0	0	2	0	0	0	1
gene_5623	0	0	0	0	0	0	0	0	0	0
gene_5624	0	0	0	23	0	8	6	40	2	8
gene_5625	0	0	0	16	1	9	4	34	9	21
gene_5626	0	0	0	0	0	3	0	2	3	1
gene_5627	0	0	0	0	0	0	0	0	0	0
gene_5628	0	0	0	86	5	26	14	195	31	76
gene_5629	0	0	0	16	0	0	2	12	5	12
gene_563	0	0	0	31	1	2	3	20	8	5
gene_5630	0	0	0	1	0	0	0	4	1	0
gene_5631	0	0	0	3	0	0	0	3	0	0
gene_5632	0	0	0	31	0	3	1	14	0	4
gene_5633	0	0	0	20	1	2	0	33	10	39
gene_5634	0	0	0	1	1	0	1	11	0	2
gene_5635	0	0	0	0	0	0	0	0	0	0
gene_5636	0	0	0	5	0	0	0	3	1	1
gene_5637	0	0	0	13	0	1	3	6	1	8
gene_5638	0	0	0	11	1	3	7	30	6	13
gene_5639	0	0	0	10	1	1	1	15	3	8
gene_564	0	0	0	5	0	1	0	10	10	3
gene_5640	0	0	0	81	0	4	9	43	22	33
gene_5641	0	0	0	6	0	3	4	15	5	11
gene_5642	1	0	0	8	1	3	2	41	17	28
gene_5643	0	0	0	0	0	0	3	3	0	0
gene_5644	0	0	0	4	0	2	0	13	1	3
gene_5645	0	0	0	10	0	1	0	10	2	6
gene_5646	0	0	0	7	0	5	1	0	0	2
gene_5647	0	0	0	0	0	0	0	0	0	0
gene_5648	0	0	0	12	1	2	3	9	5	5
gene_5649	0	0	0	9	0	3	2	10	7	9
gene_565	0	0	0	17	1	0	1	5	6	8
gene_5650	0	0	0	0	0	0	0	0	0	0
gene_5651	0	0	0	34	3	12	12	88	32	51
gene_5652	0	0	0	6	0	2	0	7	1	2
gene_5653	0	0	0	0	0	0	0	0	0	0
gene_5654	0	0	0	0	0	0	0	0	0	0
gene_5655	0	0	0	0	0	0	0	0	0	0
gene_5656	0	0	0	0	0	0	0	0	0	0
gene_5657	0	0	0	0	0	0	0	0	1	0
gene_5658	0	0	0	0	0	0	0	0	0	0
gene_5659	0	0	0	0	0	0	0	0	0	0
gene_566	0	0	0	2	0	0	4	12	1	5
gene_5660	0	0	0	0	0	0	0	0	0	0
gene_5661	0	0	0	0	0	0	0	0	0	0
gene_5662	0	0	0	0	0	0	0	0	0	0
gene_5663	0	0	0	0	0	0	0	0	0	0
gene_5664	0	0	0	32	7	7	4	89	16	20
gene_5665	0	0	0	3	0	0	0	2	0	0
gene_5666	0	0	0	0	0	0	0	0	0	0
gene_5667	0	0	0	3	0	0	0	5	0	2
gene_5668	0	0	0	21	0	2	3	35	13	12
gene_5669	0	0	0	0	0	0	0	0	0	0
gene_567	0	0	0	11	1	6	1	5	2	4
gene_5670	0	0	0	23	0	1	2	22	2	24
gene_5671	0	0	0	0	0	0	0	0	0	0
gene_5672	0	0	0	1	2	1	0	7	2	4
gene_5673	0	0	0	0	0	0	0	0	0	0
gene_5674	0	0	0	0	0	0	0	0	0	0
gene_5675	0	0	0	0	0	0	0	0	0	0
gene_5676	0	0	0	0	0	0	0	0	0	0
gene_5677	0	0	0	0	0	0	0	0	0	0
gene_5678	0	0	0	21	1	4	4	20	6	23
gene_5679	0	0	0	0	0	0	0	0	0	0
gene_568	0	0	0	11	1	18	0	30	9	13
gene_5680	0	0	0	6	0	0	5	59	4	10
gene_5681	0	0	0	107	5	21	22	124	53	75
gene_5682	0	0	0	23	2	5	3	28	10	13
gene_5683	0	0	0	18	0	2	1	13	3	2
gene_5684	0	0	0	0	0	0	0	0	4	5
gene_5685	0	0	0	4	0	0	0	6	7	7
gene_5686	0	0	0	128	1	28	26	162	45	103
gene_5687	0	0	0	0	0	0	0	0	0	0
gene_5688	0	0	0	7	0	1	0	4	0	8
gene_5689	0	0	0	1	0	0	0	5	0	1
gene_569	0	0	0	92	6	40	25	115	36	56
gene_5690	0	0	0	25	0	0	4	25	11	11
gene_5691	0	0	0	2	0	1	0	6	0	0
gene_5692	0	0	0	84	3	15	15	114	33	52
gene_5693	0	0	0	3	0	0	0	0	0	0
gene_5694	0	0	0	3	0	0	0	3	2	2
gene_5695	0	0	0	36	4	25	35	126	32	68
gene_5696	0	0	0	16	2	5	6	34	1	22
gene_5697	0	0	0	2	5	2	1	10	4	14
gene_5698	0	0	0	14	0	0	0	2	1	1
gene_5699	0	0	0	0	0	0	0	0	0	0
gene_57	0	0	0	0	0	0	0	0	1	0
gene_570	0	0	0	33	3	5	5	35	18	32
gene_5700	0	0	0	5	1	0	1	1	1	5
gene_5701	0	0	0	2	0	0	0	0	0	0
gene_5702	0	0	0	0	0	0	0	0	0	0
gene_5703	0	0	0	15	2	1	5	6	2	14
gene_5704	0	0	0	16	1	8	1	40	11	15
gene_5705	0	0	0	9	0	0	0	12	1	3
gene_5706	0	0	0	16	0	5	1	6	4	7
gene_5707	0	0	0	17	1	0	4	17	4	11
gene_5708	0	0	0	118	1	20	8	46	25	33
gene_5709	0	0	0	0	0	0	0	0	0	0
gene_571	0	0	0	0	0	0	2	2	0	0
gene_5710	0	0	0	1	0	0	0	4	0	1
gene_5711	0	0	0	0	0	0	0	0	0	0
gene_5712	0	0	0	1	0	3	1	5	1	5
gene_5713	0	0	0	20	0	11	1	27	6	11
gene_5714	0	0	0	1	0	0	0	0	0	0
gene_5715	0	0	0	0	0	0	0	0	0	0
gene_5716	0	0	0	39	1	6	0	19	3	11
gene_5717	0	0	0	26	0	2	5	34	4	35
gene_5718	0	0	0	14	1	4	0	26	7	12
gene_5719	0	0	0	17	0	2	2	7	6	7
gene_572	0	0	0	8	2	1	1	11	1	10
gene_5720	0	0	0	10	0	6	4	17	4	8
gene_5721	0	0	0	4	0	3	3	7	3	4
gene_5722	0	0	0	11	0	3	10	43	12	38
gene_5723	0	0	0	10	2	1	5	17	7	14
gene_5724	0	0	0	2	0	1	1	10	1	8
gene_5725	0	0	0	5	0	0	0	3	2	2
gene_5726	0	0	0	0	0	0	0	0	0	0
gene_5727	0	0	0	0	0	0	0	0	0	0
gene_5728	0	0	0	25	0	30	23	63	13	36
gene_5729	0	0	0	12	2	8	11	34	7	21
gene_573	0	0	0	7	0	0	3	3	2	4
gene_5730	0	0	0	24	7	6	10	40	11	29
gene_5731	0	0	0	3	1	0	0	9	1	11
gene_5732	0	0	0	2	0	0	0	4	4	3
gene_5733	0	0	0	0	0	0	0	0	0	1
gene_5734	0	0	0	75	9	105	59	284	65	230
gene_5735	0	0	0	12	0	0	0	3	2	5
gene_5736	0	0	0	6	2	4	0	19	1	5
gene_5737	0	0	0	10	0	0	2	7	3	11
gene_5738	0	0	0	15	0	11	3	25	11	17
gene_5739	0	0	0	69	8	36	21	116	29	64
gene_574	0	0	0	1	0	0	0	1	0	1
gene_5740	0	0	0	0	0	0	0	3	0	1
gene_5741	0	0	0	48	4	5	4	50	17	27
gene_5742	0	0	0	0	0	0	0	0	0	0
gene_5743	0	0	0	56	3	11	4	60	17	36
gene_5744	0	0	0	2	0	7	0	5	1	0
gene_5745	0	0	0	60	11	30	15	108	24	71
gene_5746	0	0	0	0	0	5	1	7	3	1
gene_5747	0	0	0	23	0	9	0	12	2	6
gene_5748	0	0	0	3	0	1	0	7	2	2
gene_5749	0	0	0	90	4	21	16	103	23	56
gene_575	0	0	0	19	0	5	1	6	5	2
gene_5750	0	0	0	1	0	0	1	5	2	3
gene_5751	0	0	0	3	0	0	1	10	0	1
gene_5752	0	0	0	11	1	2	5	25	7	14
gene_5753	0	0	0	74	0	10	10	81	15	47
gene_5754	0	0	0	24	0	13	4	23	2	15
gene_5755	0	0	0	6	0	9	1	3	5	8
gene_5756	0	0	0	2	0	0	0	1	0	0
gene_5757	0	0	0	0	0	0	0	0	0	0
gene_5758	0	0	0	0	0	0	0	0	0	0
gene_5759	0	0	0	1	0	0	0	6	3	1
gene_576	0	0	0	14	0	3	0	18	3	13
gene_5760	0	0	0	27	2	9	3	23	7	7
gene_5761	0	0	0	12	0	3	6	16	6	7
gene_5762	0	0	0	1	0	0	1	3	0	0
gene_5763	0	0	0	11	1	0	5	18	3	7
gene_5764	0	0	0	8	0	3	0	7	3	12
gene_5765	0	0	0	0	0	0	0	0	0	0
gene_5766	0	0	0	4	0	0	1	2	4	2
gene_5767	0	0	0	23	1	0	2	25	5	10
gene_5768	0	0	0	18	1	0	3	15	1	11
gene_5769	0	0	0	13	0	1	3	5	1	7
gene_577	0	0	0	66	2	3	5	77	27	16
gene_5770	0	0	0	0	0	0	0	0	0	0
gene_5771	0	0	0	1	0	3	0	2	0	0
gene_5772	0	0	0	0	0	0	0	0	0	0
gene_5773	0	0	0	12	0	1	0	15	1	3
gene_5774	0	0	0	5	0	0	2	2	1	3
gene_5775	0	0	0	0	0	0	0	0	0	0
gene_5776	0	0	0	20	0	6	2	14	2	11
gene_5777	0	0	0	8	0	5	1	6	1	5
gene_5778	0	0	0	11	0	3	1	15	3	3
gene_5779	0	0	0	59	6	15	10	96	16	45
gene_578	0	0	0	38	2	11	3	44	6	19
gene_5780	0	0	0	10	1	0	1	5	2	3
gene_5781	0	0	0	49	5	5	7	35	10	37
gene_5782	0	0	0	0	0	0	0	0	0	0
gene_5783	0	0	0	1	0	2	0	3	3	8
gene_5784	0	0	0	0	0	0	1	0	0	0
gene_5785	0	0	0	0	0	0	0	1	1	0
gene_5786	0	0	0	4	0	1	0	11	1	0
gene_5787	0	0	0	3	0	1	1	4	2	5
gene_5788	0	0	0	44	6	23	9	51	11	30
gene_5789	0	0	0	61	1	6	4	25	8	26
gene_579	0	0	0	12	2	9	0	8	4	14
gene_5790	0	0	0	3	0	0	0	0	1	0
gene_5791	0	0	0	3	0	0	0	2	1	2
gene_5792	0	0	0	12	0	2	0	9	4	7
gene_5793	0	0	0	24	0	15	2	42	9	22
gene_5794	0	0	0	17	3	4	2	20	7	6
gene_5795	0	0	0	65	3	10	8	62	17	31
gene_5796	1	0	0	125	3	25	13	164	45	108
gene_5797	0	0	0	21	6	5	11	53	16	18
gene_5798	0	0	0	6	0	2	0	7	3	4
gene_5799	0	0	0	15	0	3	3	24	2	9
gene_58	0	0	0	10	0	0	0	10	1	2
gene_580	0	0	0	0	0	0	0	0	0	0
gene_5800	0	0	0	30	0	1	3	21	8	11
gene_5801	0	0	0	4	0	0	0	19	0	16
gene_5802	0	0	0	5	0	0	0	2	0	2
gene_5803	0	0	0	19	2	1	3	24	6	14
gene_5804	0	0	0	0	0	0	0	0	0	0
gene_5805	0	0	0	0	0	0	0	0	0	0
gene_5806	0	0	0	5	0	0	0	4	0	5
gene_5807	0	0	0	22	1	6	2	7	3	4
gene_5808	0	0	0	5	0	0	0	1	2	5
gene_5809	0	0	0	0	0	0	0	0	0	0
gene_581	0	0	0	1	0	0	0	0	0	0
gene_5810	0	0	0	3	0	1	4	6	4	4
gene_5811	0	0	0	5	0	2	2	8	1	1
gene_5812	0	0	0	5	1	0	0	4	0	5
gene_5813	0	0	0	0	0	0	0	0	0	0
gene_5814	0	0	0	85	6	15	17	97	31	86
gene_5815	0	0	0	5	0	0	0	0	0	1
gene_5816	0	0	0	62	1	2	5	25	7	6
gene_5817	0	0	0	3	0	0	0	2	2	2
gene_5818	0	0	0	1	0	0	1	2	0	1
gene_5819	0	0	0	5	0	5	1	11	4	6
gene_582	0	0	0	0	0	0	0	0	0	0
gene_5820	0	0	0	103	4	11	20	74	26	44
gene_5821	0	0	0	0	0	0	0	0	0	0
gene_5822	0	0	0	28	1	11	4	29	5	10
gene_5823	0	0	0	6	0	0	7	5	2	8
gene_5824	0	0	0	5	0	1	0	3	3	8
gene_5825	0	0	0	0	0	0	0	0	0	0
gene_5826	0	0	0	2	0	0	0	1	0	1
gene_5827	0	0	0	246	0	0	4	7	7	5
gene_5828	0	0	0	8	0	0	6	16	3	8
gene_5829	0	0	0	1	0	2	0	5	0	1
gene_583	0	0	0	23	0	5	3	38	8	14
gene_5830	0	0	0	38	6	14	7	39	10	39
gene_5831	0	0	0	6	0	4	3	3	5	1
gene_5832	0	0	0	0	0	0	0	0	0	0
gene_5833	0	0	0	0	0	0	0	0	0	0
gene_5834	0	0	0	6	0	1	3	6	1	4
gene_5835	0	0	0	48	0	6	10	36	8	22
gene_5836	0	0	0	3	0	9	1	9	4	8
gene_5837	0	1	0	202	10	27	21	84	25	66
gene_5838	0	0	0	12	0	0	5	15	3	8
gene_5839	0	0	0	0	0	0	0	0	0	0
gene_584	0	0	0	16	1	12	3	13	1	18
gene_5840	0	0	0	0	0	0	0	0	0	0
gene_5841	0	0	0	15	0	4	0	8	7	8
gene_5842	0	0	0	7	0	5	0	3	0	1
gene_5843	0	0	0	2	0	0	0	2	1	3
gene_5844	0	0	0	9	2	0	2	2	0	5
gene_5845	0	0	0	2	0	10	4	20	2	39
gene_5846	0	0	0	0	0	0	0	0	0	0
gene_5847	0	0	0	65	9	16	15	59	22	16
gene_5848	0	0	0	9	0	0	4	6	0	5
gene_5849	0	0	0	0	0	2	1	7	2	1
gene_585	0	0	0	0	0	0	0	1	0	0
gene_5850	0	0	0	4	0	3	0	12	4	9
gene_5851	0	0	0	10	0	0	1	9	2	14
gene_5852	0	0	0	19	0	3	7	14	6	12
gene_5853	0	0	0	1	0	0	3	9	2	2
gene_5854	0	0	0	3	0	2	1	5	4	2
gene_5855	0	0	0	21	0	5	4	23	10	10
gene_5856	0	0	0	7	1	1	0	11	3	11
gene_5857	0	0	0	3	0	0	0	3	1	3
gene_5858	0	0	0	1	0	2	0	9	1	2
gene_5859	0	0	0	4	0	5	1	8	1	4
gene_586	0	0	0	21	1	2	3	10	8	6
gene_5860	0	0	0	0	0	0	0	0	0	0
gene_5861	0	0	0	0	1	0	0	1	0	0
gene_5862	0	0	0	0	0	0	0	0	0	0
gene_5863	0	0	0	6	0	0	0	5	1	4
gene_5864	0	0	0	14	0	2	1	16	2	13
gene_5865	0	0	0	8	0	4	3	16	0	9
gene_5866	0	0	0	3	1	5	3	12	2	4
gene_5867	0	0	0	12	2	4	8	17	7	8
gene_5868	0	0	0	1	0	0	1	4	0	2
gene_5869	0	0	0	4	0	0	2	5	0	4
gene_587	0	0	0	0	0	0	1	0	0	1
gene_5870	0	0	0	42	2	4	4	52	9	24
gene_5871	0	0	0	14	1	7	0	17	8	7
gene_5872	0	0	0	0	0	0	0	2	0	0
gene_5873	0	0	0	128	7	45	53	137	27	93
gene_5874	0	0	0	1	0	0	0	4	2	2
gene_5875	0	0	0	7	2	1	0	13	4	9
gene_5876	0	0	0	4	1	4	1	7	2	5
gene_5877	0	0	0	9	1	1	0	5	0	2
gene_5878	0	0	0	8	0	1	1	26	3	11
gene_5879	0	0	0	20	0	3	2	17	7	4
gene_588	0	0	0	7	3	7	0	27	1	11
gene_5880	0	0	0	60	2	12	5	52	16	25
gene_5881	0	0	0	0	0	0	0	0	0	0
gene_5882	0	0	0	0	0	0	0	0	0	0
gene_5883	0	0	0	19	0	3	0	9	0	11
gene_5884	0	0	0	2	0	0	0	8	0	4
gene_5885	0	0	0	10	6	5	5	87	8	18
gene_5886	0	0	0	33	0	2	0	8	0	4
gene_5887	0	0	0	14	0	0	0	0	0	4
gene_5888	0	0	0	2	0	0	1	3	3	2
gene_5889	0	0	0	31	1	9	9	45	10	24
gene_589	0	0	0	3	0	1	0	3	1	8
gene_5890	0	0	0	38	8	0	7	52	14	28
gene_5891	0	0	0	0	0	0	0	0	0	0
gene_5892	0	0	0	3	0	1	0	3	1	0
gene_5893	0	0	0	0	0	2	0	1	0	0
gene_5894	0	0	0	38	6	14	8	33	10	28
gene_5895	0	0	0	0	0	0	0	0	0	0
gene_5896	0	0	0	7	0	0	2	8	6	6
gene_5897	0	0	0	0	0	3	1	2	0	1
gene_5898	0	0	0	27	0	9	2	24	7	13
gene_5899	0	0	0	9	1	8	0	12	7	11
gene_59	0	0	0	0	0	0	1	1	2	2
gene_590	0	0	0	21	1	3	9	20	6	12
gene_5900	0	0	0	8	1	0	2	5	1	3
gene_5901	0	0	0	9	0	3	0	10	2	5
gene_5902	0	0	0	20	3	6	8	29	4	14
gene_5903	0	0	0	0	0	0	0	0	0	0
gene_5904	0	0	0	12	0	1	4	12	3	12
gene_5905	0	0	0	7	0	4	0	5	0	6
gene_5906	0	0	0	296	7	33	33	184	73	195
gene_5907	0	0	0	25	3	5	4	39	7	10
gene_5908	0	0	0	8	0	0	1	6	1	0
gene_5909	0	0	0	8	0	0	2	0	0	0
gene_591	0	0	0	0	0	0	0	2	0	0
gene_5910	0	0	0	0	0	0	0	0	1	0
gene_5911	0	0	0	0	0	0	0	0	0	0
gene_5912	0	0	0	0	0	0	0	0	0	0
gene_5913	0	0	0	1	0	0	4	3	2	2
gene_5914	0	0	0	1	0	0	0	0	0	0
gene_5915	0	0	0	0	0	0	0	0	0	0
gene_5916	0	0	0	0	0	0	0	0	0	0
gene_5917	0	0	0	0	0	0	0	2	0	0
gene_5918	0	0	0	0	0	0	0	0	0	0
gene_5919	0	0	0	0	0	0	0	0	0	0
gene_592	0	0	0	19	0	8	5	32	10	13
gene_5920	0	0	0	9	0	0	1	2	0	0
gene_5921	0	0	0	0	0	3	0	9	0	3
gene_5922	0	0	0	2	0	0	1	5	0	5
gene_5923	0	0	0	51	5	21	16	55	20	32
gene_5924	0	0	0	0	0	0	0	0	0	0
gene_5925	0	0	0	6	0	0	0	2	1	3
gene_5926	0	0	0	0	0	0	0	2	0	2
gene_5927	0	0	0	0	0	0	0	0	0	0
gene_5928	0	0	0	1	0	0	0	0	0	0
gene_5929	0	0	0	24	2	11	6	24	16	25
gene_593	0	0	0	10	2	6	3	16	4	11
gene_5930	0	0	0	1	0	0	1	0	1	3
gene_5931	0	0	0	1	0	0	0	0	0	0
gene_5932	0	0	0	13	0	0	3	15	3	10
gene_5933	0	0	0	65	4	55	35	233	57	126
gene_5934	0	0	0	28	0	10	6	25	16	7
gene_5935	0	0	0	21	1	0	2	23	10	17
gene_5936	0	0	0	3	0	0	0	3	1	3
gene_5937	0	0	0	18	0	7	5	31	28	23
gene_5938	0	0	0	37	9	21	6	59	41	43
gene_5939	0	0	0	28	0	8	7	25	5	15
gene_594	0	0	0	0	0	3	0	6	0	1
gene_5940	0	0	0	0	0	0	0	0	0	0
gene_5941	0	0	0	9	0	3	1	8	5	4
gene_5942	0	0	0	4	0	3	3	17	1	3
gene_5943	0	0	0	11	0	3	4	25	6	22
gene_5944	0	0	0	8	0	0	0	15	2	5
gene_5945	0	0	0	39	3	13	2	35	27	33
gene_5946	0	0	0	0	0	0	0	0	0	0
gene_5947	0	0	0	0	0	0	0	0	0	0
gene_5948	0	0	0	0	0	0	0	0	0	0
gene_5949	0	0	0	6	0	6	1	8	2	6
gene_595	0	0	0	44	3	13	3	38	14	30
gene_5950	0	0	0	37	3	23	5	53	13	35
gene_5951	0	0	0	9	0	4	4	13	0	12
gene_5952	0	0	0	15	0	6	6	20	8	17
gene_5953	0	0	0	0	0	0	0	0	0	0
gene_5954	0	0	0	35	4	26	22	449	43	145
gene_5955	0	0	0	107	7	20	23	120	29	91
gene_5956	0	0	0	0	0	0	0	1	0	0
gene_5957	0	0	0	0	0	0	0	0	0	0
gene_5958	0	0	0	4	1	5	3	21	9	9
gene_5959	0	0	0	0	0	1	0	17	3	5
gene_596	0	0	0	0	0	0	0	6	1	3
gene_5960	0	0	0	0	0	0	0	5	0	0
gene_5961	0	0	0	9	0	0	1	14	0	2
gene_5962	0	0	0	13	0	5	0	15	3	12
gene_5963	0	0	0	17	0	4	1	6	3	1
gene_5964	0	0	0	0	0	0	0	7	4	2
gene_5965	0	0	0	5	0	4	4	17	0	13
gene_5966	0	0	0	83	6	10	15	106	21	41
gene_5967	0	0	0	0	0	2	0	5	1	3
gene_5968	0	0	0	39	5	22	11	64	16	41
gene_5969	0	0	0	2	0	0	0	3	1	1
gene_597	0	0	0	0	0	0	0	0	0	0
gene_5970	0	0	0	1	0	0	0	0	0	0
gene_5971	0	0	0	7	1	0	0	8	4	12
gene_5972	0	0	0	9	2	10	1	74	5	10
gene_5973	0	0	0	12	1	7	6	15	8	13
gene_5974	0	0	0	9	0	4	1	8	1	6
gene_5975	0	0	0	42	2	12	6	52	19	32
gene_5976	0	0	0	39	3	8	9	44	17	16
gene_5977	0	0	0	6	1	0	1	11	4	4
gene_5978	0	0	0	13	4	1	1	25	9	14
gene_5979	0	0	0	9	0	0	0	3	0	6
gene_598	0	0	0	27	0	6	6	71	8	16
gene_5980	0	0	0	2	0	0	0	3	0	0
gene_5981	0	0	0	0	0	0	0	0	0	0
gene_5982	0	0	0	2	0	9	7	8	0	4
gene_5983	0	0	0	24	3	0	2	5	4	10
gene_5984	0	0	0	5	0	0	0	3	3	4
gene_5985	0	0	0	21	1	2	6	14	7	11
gene_5986	0	0	0	49	2	6	2	49	7	24
gene_5987	0	0	0	4	0	8	0	6	1	1
gene_5988	0	0	0	0	0	0	1	0	0	0
gene_5989	0	0	0	11	0	1	2	8	3	7
gene_599	0	0	0	0	0	0	0	0	0	0
gene_5990	0	0	0	1	0	0	0	1	0	0
gene_5991	0	0	0	28	2	9	5	19	8	21
gene_5992	0	0	0	2	1	0	2	8	4	1
gene_5993	0	0	0	0	0	1	0	0	0	0
gene_5994	0	0	0	17	2	14	12	36	15	15
gene_5995	0	0	0	4	2	8	0	17	3	4
gene_5996	0	0	0	48	7	33	8	68	26	41
gene_5997	0	0	0	0	0	0	0	1	0	2
gene_5998	0	0	0	0	0	0	0	2	0	0
gene_5999	0	0	0	1	0	0	0	3	0	2
gene_6	0	0	0	18	2	5	0	36	5	17
gene_60	0	0	0	21	0	6	2	19	6	12
gene_600	0	0	0	2	1	0	5	4	1	6
gene_6000	0	0	0	27	0	1	4	18	8	13
gene_6001	0	0	0	0	0	0	1	0	0	0
gene_6002	0	0	0	1	0	2	1	4	3	2
gene_6003	0	0	0	3	3	1	3	10	1	3
gene_6004	0	0	0	6	0	1	1	2	0	2
gene_6005	0	0	0	37	0	13	11	24	8	15
gene_6006	0	0	0	6	0	0	0	9	1	4
gene_6007	0	0	0	39	5	6	4	38	16	35
gene_6008	0	0	0	15	0	3	0	6	3	2
gene_6009	0	0	0	1	0	0	0	1	0	2
gene_601	0	0	0	8	0	0	0	2	0	0
gene_6010	0	0	0	15	1	0	4	27	15	34
gene_6011	0	0	0	0	0	0	0	0	0	0
gene_6012	0	0	0	0	0	0	0	0	0	0
gene_6013	0	0	0	4	1	0	0	23	9	6
gene_6014	0	0	0	0	0	0	0	3	1	1
gene_6015	0	0	0	18	0	4	3	16	2	7
gene_6016	0	0	0	14	3	10	4	53	9	25
gene_6017	0	0	0	1	0	0	0	1	0	1
gene_6018	0	0	0	1	0	0	1	6	3	1
gene_6019	0	0	0	11	0	0	0	0	3	7
gene_602	0	0	0	6	0	0	0	8	1	2
gene_6020	0	0	0	0	0	0	0	0	0	0
gene_6021	0	0	0	3	0	0	0	2	2	1
gene_6022	0	0	0	3	2	0	1	13	8	2
gene_6023	0	0	0	1	0	0	0	0	0	0
gene_6024	0	0	0	3	1	10	2	16	6	4
gene_6025	0	0	0	2	0	3	0	3	2	3
gene_6026	0	0	0	3	0	0	1	3	1	3
gene_6027	0	0	0	30	9	12	10	126	19	27
gene_6028	0	0	0	0	3	0	0	2	0	7
gene_6029	0	0	0	0	0	0	0	0	0	2
gene_603	0	0	0	0	0	0	0	0	0	0
gene_6030	0	0	0	14	0	4	2	15	3	13
gene_6031	0	0	0	5	0	1	4	2	0	2
gene_6032	0	0	0	5	0	1	0	0	6	2
gene_6033	0	0	0	20	0	8	2	33	6	5
gene_6034	0	0	0	3	1	0	1	7	1	2
gene_6035	0	0	0	6	0	3	1	5	1	2
gene_6036	0	0	0	2	0	0	0	1	1	1
gene_6037	0	0	0	127	1	24	29	119	33	122
gene_6038	0	0	0	8	2	49	14	60	18	22
gene_6039	0	0	0	19	1	8	9	28	11	18
gene_604	0	0	0	9	1	3	4	19	7	8
gene_6040	0	0	0	38	0	4	6	32	11	18
gene_6041	0	0	0	10	0	0	4	16	0	3
gene_6042	0	0	0	1	2	0	0	5	0	3
gene_6043	0	0	0	35	0	11	1	34	9	25
gene_6044	0	0	0	0	0	0	0	0	0	0
gene_6045	0	0	0	5	3	0	2	2	6	4
gene_6046	0	0	0	0	0	0	0	3	4	2
gene_6047	0	0	0	12	0	1	0	6	3	3
gene_6048	0	0	0	19	0	0	0	13	4	10
gene_6049	0	0	0	7	0	4	3	25	5	11
gene_605	0	0	0	436	42	89	94	596	143	313
gene_6050	0	0	0	10	3	5	1	12	6	8
gene_6051	0	0	0	14	0	0	1	20	7	5
gene_6052	0	0	0	89	3	12	16	99	26	51
gene_6053	0	0	0	4	0	3	5	16	4	15
gene_6054	0	0	0	52	8	9	7	42	13	15
gene_6055	0	0	0	21	0	3	2	6	2	11
gene_6056	0	0	0	44	2	9	3	47	10	20
gene_6057	0	0	0	0	0	0	0	0	0	0
gene_6058	0	0	0	0	0	0	0	0	0	0
gene_6059	0	0	0	14	2	4	4	19	14	20
gene_606	0	0	0	8	0	0	0	6	1	1
gene_6060	0	0	0	18	3	0	9	18	10	10
gene_6061	0	0	0	12	0	2	2	6	1	6
gene_6062	0	0	0	8	2	7	6	17	2	7
gene_6063	0	0	0	127	0	1	9	13	9	14
gene_6064	0	0	0	44	0	5	3	30	4	15
