GeneID	GGHNY	GGHNZ	GGHOA	GGHOH	GGHON	GGHOO	GGHOP	GGHOS	GGHOT	GGHOB	GGHOC	GGHOG
gene_5054	0	0	0	0	0	2	0	1	0	0	0	0
gene_5055	0	0	0	1	0	1	0	1	0	0	0	0
gene_5056	0	0	0	3	1	0	1	5	1	1	0	3
gene_5057	0	0	0	11	3	1	1	7	8	4	6	3
gene_5058	0	0	0	2	1	2	0	1	2	2	2	0
gene_5059	0	0	0	119	53	41	10	51	69	10	24	34
gene_506	0	0	0	34	12	13	12	66	47	13	24	44
gene_5060	0	0	0	21	16	2	5	10	21	2	9	10
gene_5061	0	0	0	41	25	11	2	29	36	8	11	21
gene_5062	0	0	0	70	52	18	3	40	61	5	21	34
gene_5063	0	0	0	72	26	31	10	116	122	16	31	35
gene_5064	0	0	0	0	0	0	0	0	0	0	0	0
gene_5065	0	0	0	6	0	0	0	4	3	0	1	0
gene_5066	0	0	0	0	0	0	0	0	0	0	0	0
gene_5067	0	0	0	149	51	43	11	71	81	26	32	51
gene_5068	0	0	0	15	10	7	3	13	18	4	6	2
gene_5069	0	0	0	113	95	31	10	75	74	12	42	47
gene_507	0	0	0	2	2	1	0	6	6	0	2	4
gene_5070	0	0	0	91	44	37	23	149	160	26	66	84
gene_5071	0	0	0	13	4	2	2	20	9	4	5	9
gene_5072	0	0	0	0	0	0	0	0	0	0	0	0
gene_5073	0	0	0	4	2	2	0	3	2	1	0	1
gene_5074	0	0	0	48	15	18	11	50	58	13	31	29
gene_5075	0	0	0	204	114	58	26	133	173	20	51	87
gene_5076	0	0	0	61	44	21	4	38	62	10	15	26
gene_5077	0	0	0	1	1	0	1	3	3	0	0	1
gene_5078	0	0	0	3	2	5	0	3	5	0	1	4
gene_5079	0	0	0	10	12	6	3	20	20	4	11	13
gene_508	0	0	0	8	6	4	2	18	33	5	21	19
gene_5080	0	0	0	8	14	10	1	11	19	1	2	3
gene_5081	0	0	0	2	1	1	0	0	1	0	0	0
gene_5082	0	0	0	36	36	21	4	14	24	9	11	24
gene_5083	0	0	0	3	8	1	1	9	11	2	2	3
gene_5084	0	0	0	216	74	61	93	431	668	65	150	210
gene_5085	0	0	0	0	0	0	0	0	0	0	0	0
gene_5086	0	0	0	86	50	30	5	56	60	12	21	25
gene_5087	0	0	0	10	8	3	2	5	8	0	0	1
gene_5088	0	0	0	0	0	0	0	0	0	0	0	0
gene_5089	0	0	0	15	13	9	5	15	15	2	2	11
gene_509	0	0	0	13	6	1	3	11	20	4	2	5
gene_5090	0	0	0	8	5	4	3	16	6	7	4	10
gene_5091	0	0	0	0	0	0	0	0	0	0	0	1
gene_5092	0	0	0	64	45	23	8	62	47	10	20	30
gene_5093	0	0	0	1	1	0	0	1	2	1	1	1
gene_5094	0	0	0	3	0	0	0	0	0	0	0	0
gene_5095	0	0	0	5	1	3	2	10	9	4	2	5
gene_5096	0	0	0	189	103	53	14	117	123	35	39	95
gene_5097	0	0	0	5	3	2	0	4	12	3	1	4
gene_5098	0	0	0	2	1	0	0	13	0	1	0	0
gene_5099	0	0	0	0	0	0	0	0	0	0	0	0
gene_51	0	0	0	2	1	4	2	1	5	0	0	1
gene_510	0	0	0	4	11	3	0	1	0	1	0	1
gene_5100	0	0	0	0	0	0	0	0	0	0	0	0
gene_5101	0	0	0	23	23	16	4	30	29	5	6	6
gene_5102	0	0	0	2	0	0	0	1	0	0	0	0
gene_5103	0	0	0	92	37	30	16	85	86	14	30	43
gene_5104	0	0	0	0	0	0	0	0	0	0	0	0
gene_5105	0	0	0	13	8	2	0	7	17	2	1	5
gene_5106	0	0	0	47	31	10	2	17	22	6	8	12
gene_5107	0	0	0	25	16	10	3	15	15	1	5	6
gene_5108	0	0	0	15	8	7	3	10	10	2	9	10
gene_5109	0	0	0	199	101	59	18	139	145	26	45	65
gene_511	0	0	0	9	7	5	0	3	8	1	4	8
gene_5110	0	0	0	11	5	2	1	8	10	3	4	12
gene_5111	0	0	0	20	13	7	2	13	16	1	3	6
gene_5112	0	0	0	123	31	39	6	83	73	16	25	79
gene_5113	0	0	0	9	3	5	0	6	12	4	6	13
gene_5114	0	0	0	15	8	2	0	8	8	4	4	11
gene_5115	0	0	0	28	12	6	0	12	21	5	8	13
gene_5116	0	0	0	7	7	1	0	4	8	3	1	3
gene_5117	0	0	0	139	67	54	7	65	79	19	16	31
gene_5118	0	0	0	0	0	0	1	2	0	0	1	0
gene_5119	0	0	0	0	0	0	0	0	0	0	0	0
gene_512	0	0	0	21	15	14	3	16	19	2	4	14
gene_5120	0	0	0	0	0	0	0	0	0	0	0	0
gene_5121	0	0	0	42	21	15	8	21	16	4	8	17
gene_5122	0	0	0	8	4	6	2	9	9	3	2	4
gene_5123	0	0	0	17	7	13	1	10	19	6	6	19
gene_5124	0	0	0	357	279	189	11	101	143	21	45	80
gene_5125	0	0	0	0	0	0	0	0	0	0	1	0
gene_5126	0	0	0	5	7	7	1	2	3	0	2	7
gene_5127	0	0	0	3	1	1	1	7	8	0	6	2
gene_5128	0	0	0	12	9	9	2	18	28	0	7	14
gene_5129	0	0	0	7	5	5	1	14	11	2	0	6
gene_513	0	0	0	96	38	31	5	49	67	9	20	42
gene_5130	0	0	0	9	5	5	2	6	4	1	0	3
gene_5131	0	0	0	62	46	20	10	53	63	7	22	10
gene_5132	0	0	0	0	1	0	0	1	5	0	1	0
gene_5133	0	0	0	29	15	6	3	12	19	7	9	10
gene_5134	0	0	0	15	9	5	5	15	23	13	31	22
gene_5135	0	0	0	1	1	0	0	0	1	3	0	2
gene_5136	0	0	0	0	0	0	0	0	0	0	0	0
gene_5137	0	0	0	16	10	7	1	15	12	2	6	4
gene_5138	0	0	0	3	1	1	0	9	9	2	5	8
gene_5139	0	0	0	2	0	1	0	2	2	2	0	2
gene_514	0	0	0	4	0	1	0	7	4	0	0	0
gene_5140	0	0	0	3	0	0	0	9	8	0	0	1
gene_5141	0	0	0	6	4	1	0	7	7	0	0	0
gene_5142	0	0	0	0	1	0	0	1	0	0	0	0
gene_5143	0	0	0	8	2	3	2	4	16	3	4	10
gene_5144	0	0	0	0	0	0	0	0	0	0	0	0
gene_5145	0	0	0	31	16	9	1	19	15	3	4	14
gene_5146	0	0	0	10	4	2	0	3	5	2	3	0
gene_5147	0	0	0	53	21	15	5	17	22	7	16	15
gene_5148	0	0	0	1	1	0	0	0	0	0	0	0
gene_5149	0	0	0	168	84	61	10	121	118	30	38	77
gene_515	0	0	0	15	5	4	1	10	11	8	6	4
gene_5150	0	0	0	31	24	19	1	29	21	7	12	8
gene_5151	0	0	0	81	35	20	9	55	45	8	29	28
gene_5152	0	0	0	3	0	0	1	6	2	0	0	1
gene_5153	0	0	0	0	0	0	0	0	0	0	0	0
gene_5154	0	0	0	38	23	9	1	27	38	3	9	8
gene_5155	0	0	0	0	0	0	0	0	0	0	0	0
gene_5156	0	0	0	0	0	0	0	0	0	0	0	0
gene_5157	0	0	0	13	3	1	2	12	9	1	1	1
gene_5158	0	0	0	44	27	6	5	40	19	5	11	9
gene_5159	0	0	0	150	32	40	9	74	74	20	33	58
gene_516	0	0	0	0	0	0	0	0	0	0	0	0
gene_5160	0	0	0	18	9	8	6	26	20	3	3	16
gene_5161	0	0	0	71	24	32	7	48	51	15	14	33
gene_5162	0	0	0	99	59	39	12	65	50	9	15	32
gene_5163	0	0	0	4	4	4	0	6	4	3	1	4
gene_5164	0	0	0	26	21	8	2	31	30	7	7	13
gene_5165	0	0	0	36	12	12	1	19	33	2	7	8
gene_5166	0	0	0	0	2	2	1	3	5	2	0	3
gene_5167	0	0	0	31	5	12	3	22	10	4	4	24
gene_5168	0	0	0	3	1	3	0	7	6	0	2	3
gene_5169	0	0	0	22	9	2	0	5	8	1	3	5
gene_517	0	0	0	0	0	0	0	0	0	0	0	0
gene_5170	0	0	0	107	85	41	10	65	94	9	22	38
gene_5171	0	0	0	0	0	0	0	0	0	0	0	0
gene_5172	0	0	0	59	29	20	9	34	30	10	17	20
gene_5173	0	0	0	7	8	7	0	8	9	2	3	3
gene_5174	0	0	0	96	77	32	25	94	112	14	23	53
gene_5175	0	0	0	67	39	12	12	85	108	17	20	52
gene_5176	0	0	0	32	66	10	0	42	29	9	8	19
gene_5177	0	0	0	22	17	16	0	8	6	1	7	3
gene_5178	0	0	0	43	77	14	0	5	4	4	4	18
gene_5179	0	0	0	104	196	47	4	129	62	20	32	28
gene_518	0	0	0	0	0	0	0	0	0	0	0	0
gene_5180	0	0	0	83	158	31	1	6	4	2	4	17
gene_5181	0	0	0	0	0	0	0	0	0	0	0	0
gene_5182	0	0	0	0	4	1	1	6	4	0	0	2
gene_5183	0	0	0	8	6	4	1	6	15	1	4	5
gene_5184	0	0	0	1	0	1	0	1	2	1	0	1
gene_5185	0	0	0	0	0	0	0	0	0	0	0	0
gene_5186	0	0	0	12	3	4	3	9	14	3	9	2
gene_5187	0	0	0	24	7	14	6	26	23	3	5	9
gene_5188	0	0	0	0	0	0	0	0	0	0	0	0
gene_5189	0	0	0	0	0	0	0	0	0	0	0	0
gene_519	0	0	0	1	0	0	0	0	0	0	0	0
gene_5190	0	0	0	0	0	0	0	0	0	0	0	0
gene_5191	0	0	0	0	0	0	0	0	0	0	0	0
gene_5192	0	0	0	0	0	0	0	0	0	0	0	0
gene_5193	0	0	0	0	0	0	0	0	0	0	0	0
gene_5194	0	0	0	20	14	7	0	18	17	4	2	8
gene_5195	0	0	0	23	31	3	6	83	57	34	58	61
gene_5196	0	0	0	0	0	0	0	0	0	0	0	0
gene_5197	0	0	0	0	0	0	0	0	0	0	0	0
gene_5198	0	0	0	38	18	9	3	34	28	9	13	11
gene_5199	0	0	0	15	12	2	1	8	14	1	4	5
gene_52	0	0	0	20	14	7	3	14	15	0	5	9
gene_520	0	0	0	0	0	0	1	4	2	0	3	1
gene_5200	0	0	0	0	1	0	0	0	0	0	0	0
gene_5201	0	0	0	5	6	0	0	2	3	0	0	2
gene_5202	0	0	0	2	3	2	0	0	2	0	0	1
gene_5203	0	0	0	12	4	1	0	8	12	0	1	3
gene_5204	0	0	0	0	0	0	0	0	0	0	0	0
gene_5205	0	0	0	3	0	1	1	4	2	0	0	0
gene_5206	0	0	0	2	0	2	1	0	1	0	0	0
gene_5207	0	0	0	879	614	345	100	1295	1511	150	319	420
gene_5208	0	0	0	108	44	30	12	133	116	17	29	46
gene_5209	0	0	0	39	14	17	0	22	14	4	6	12
gene_521	0	0	0	13	1	9	1	12	13	2	1	3
gene_5210	0	0	0	19	9	2	2	19	18	4	3	15
gene_5211	0	0	0	283	150	94	3	34	45	21	40	29
gene_5212	0	0	0	20	18	17	3	29	30	6	16	31
gene_5213	0	0	0	63	35	49	12	67	99	7	21	44
gene_5214	0	0	0	0	0	0	1	5	12	4	5	2
gene_5215	0	0	0	3	1	3	1	2	0	0	0	1
gene_5216	0	0	0	18	12	4	7	31	41	6	15	8
gene_5217	0	0	0	5	5	0	0	3	0	0	3	0
gene_5218	0	0	0	1	0	0	3	22	19	3	10	1
gene_5219	0	0	0	0	1	0	0	3	7	0	3	2
gene_522	0	0	0	17	7	7	2	10	12	2	8	6
gene_5220	0	0	0	27	26	8	8	35	47	10	31	39
gene_5221	0	0	0	22	3	2	4	29	19	8	11	21
gene_5222	0	0	0	20	13	11	1	8	16	0	1	8
gene_5223	0	0	0	136	81	40	19	80	113	29	66	51
gene_5224	0	0	0	0	0	0	0	0	0	0	0	0
gene_5225	0	0	0	0	2	0	0	0	0	0	0	0
gene_5226	0	0	0	77	38	35	5	37	36	4	16	20
gene_5227	0	0	0	0	0	2	3	0	0	0	0	0
gene_5228	0	0	0	35	24	20	6	29	47	11	21	15
gene_5229	0	0	0	1	2	2	0	6	9	3	4	5
gene_523	0	0	0	87	46	44	3	15	23	5	7	5
gene_5230	0	0	0	83	36	29	9	80	73	22	18	55
gene_5231	0	0	0	79	49	31	12	83	100	21	39	35
gene_5232	0	0	0	3	4	1	1	0	2	0	0	1
gene_5233	0	0	0	72	20	37	5	31	40	12	15	21
gene_5234	0	0	0	17	15	13	1	17	16	3	7	10
gene_5235	0	0	0	101	61	36	11	89	96	22	24	60
gene_5236	0	0	0	53	41	18	3	36	39	4	26	18
gene_5237	0	0	0	0	1	0	1	4	2	0	1	2
gene_5238	0	0	0	3	0	0	0	0	1	0	0	1
gene_5239	0	0	0	0	0	1	1	0	0	0	0	1
gene_524	0	0	0	0	0	0	1	0	0	1	0	0
gene_5240	0	0	0	11	3	5	4	17	30	3	5	16
gene_5241	0	0	0	10	9	1	0	13	5	1	5	1
gene_5242	0	0	0	0	0	0	0	0	0	0	0	0
gene_5243	0	0	0	41	14	12	4	20	23	4	19	25
gene_5244	0	0	0	62	28	20	4	61	59	11	15	27
gene_5245	0	0	0	0	0	0	0	0	0	0	0	0
gene_5246	0	0	0	12	7	6	2	12	14	1	11	10
gene_5247	0	0	0	0	0	0	0	0	0	0	0	0
gene_5248	0	0	0	4	2	6	0	5	7	2	3	1
gene_5249	0	0	0	4	6	5	0	6	6	0	0	1
gene_525	0	0	0	29	7	4	5	30	31	3	7	30
gene_5250	0	0	0	1	0	0	1	0	2	0	0	2
gene_5251	0	0	0	10	7	13	2	33	38	9	9	22
gene_5252	0	0	0	0	0	0	0	0	0	0	0	0
gene_5253	0	0	0	3	1	2	0	1	2	0	1	2
gene_5254	0	0	0	1	0	0	0	3	1	1	0	0
gene_5255	0	0	0	39	27	13	3	23	42	9	20	18
gene_5256	0	0	0	60	37	31	5	30	38	11	21	24
gene_5257	0	0	0	12	6	1	1	15	9	1	4	3
gene_5258	0	0	0	2	2	0	1	3	6	2	2	9
gene_5259	0	0	0	1	2	1	0	0	4	0	0	0
gene_526	0	0	0	9	2	4	1	3	6	2	2	1
gene_5260	0	0	0	162	94	65	8	120	152	42	47	74
gene_5261	0	0	0	240	133	84	20	167	176	68	60	140
gene_5262	0	0	0	4	1	0	0	4	4	1	6	2
gene_5263	0	0	0	1	0	0	1	2	1	1	0	1
gene_5264	0	0	0	12	5	5	1	9	11	1	2	6
gene_5265	0	0	0	12	2	5	2	2	14	1	3	2
gene_5266	0	0	0	3	1	2	0	1	4	0	2	1
gene_5267	0	0	0	6	1	1	0	1	3	0	0	3
gene_5268	0	0	0	16	4	6	0	6	19	0	0	2
gene_5269	0	0	0	248	164	95	21	159	171	46	84	131
gene_527	0	0	0	7	9	3	1	2	13	2	4	4
gene_5270	0	0	0	8	10	2	1	4	5	0	0	6
gene_5271	0	0	0	44	32	25	2	32	33	3	11	19
gene_5272	0	0	0	226	51	58	10	123	117	40	58	83
gene_5273	0	0	0	194	77	82	54	317	291	72	111	179
gene_5274	0	0	0	88	38	18	7	54	51	14	24	33
gene_5275	0	0	0	120	53	43	14	83	141	14	35	54
gene_5276	0	0	0	106	15	19	4	90	90	21	38	74
gene_5277	0	0	0	0	0	0	0	0	0	0	0	0
gene_5278	0	0	0	52	22	22	5	32	49	11	13	26
gene_5279	0	0	0	66	56	30	6	48	63	9	32	34
gene_528	0	0	0	17	6	2	3	19	22	3	10	16
gene_5280	0	0	0	20	9	3	3	11	13	0	11	8
gene_5281	0	0	0	12	4	3	0	14	10	1	3	9
gene_5282	0	0	0	19	11	7	1	5	6	2	1	2
gene_5283	0	0	0	1	1	0	0	1	1	0	0	1
gene_5284	0	0	0	0	0	1	0	2	0	0	0	0
gene_5285	0	0	0	51	24	12	4	25	57	15	14	23
gene_5286	0	0	0	0	0	0	0	0	0	0	0	0
gene_5287	0	0	0	16	10	7	0	4	4	2	3	3
gene_5288	0	0	0	76	22	19	7	62	62	20	22	40
gene_5289	0	0	0	308	129	105	23	265	331	61	82	140
gene_529	0	0	0	4	0	0	0	0	1	0	0	0
gene_5290	0	0	0	7	7	7	0	8	14	0	1	2
gene_5291	0	0	0	20	17	18	0	22	21	4	9	4
gene_5292	0	0	0	37	28	14	12	68	64	13	34	41
gene_5293	0	0	0	46	14	12	6	28	31	9	13	16
gene_5294	0	0	0	21	11	6	4	23	12	6	18	10
gene_5295	0	0	0	0	0	0	0	0	0	0	0	0
gene_5296	0	0	0	21	10	5	3	32	25	4	6	10
gene_5297	0	0	0	42	33	14	6	41	36	8	23	26
gene_5298	0	0	0	2	0	1	0	2	1	0	2	0
gene_5299	0	0	0	0	0	1	0	1	1	1	0	1
gene_53	0	0	0	21	16	10	0	16	8	0	5	9
gene_530	0	0	0	0	1	0	0	1	0	0	0	1
gene_5300	0	0	0	0	0	0	0	0	0	0	0	4
gene_5301	0	0	0	34	19	1	16	66	88	19	53	44
gene_5302	0	0	0	7	2	6	3	9	5	1	0	4
gene_5303	0	0	0	20	8	8	2	17	17	5	4	10
gene_5304	0	0	0	0	0	0	0	0	0	0	0	0
gene_5305	0	0	0	0	0	0	0	0	0	0	0	0
gene_5306	0	0	0	11	3	2	3	9	14	0	1	5
gene_5307	0	0	0	13	7	5	1	5	6	1	2	3
gene_5308	0	0	0	5	2	0	0	3	3	1	1	4
gene_5309	0	0	0	11	7	6	3	9	10	3	10	6
gene_531	0	0	0	88	39	26	8	61	82	10	28	40
gene_5310	0	0	0	0	0	0	0	0	0	0	0	0
gene_5311	0	0	0	0	0	0	0	0	0	0	0	0
gene_5312	0	0	0	53	19	8	16	92	103	11	39	41
gene_5313	0	0	0	1	1	1	0	6	1	0	2	3
gene_5314	0	0	0	7	2	0	0	2	4	0	0	1
gene_5315	0	0	0	8	8	3	8	41	21	18	33	22
gene_5316	0	0	0	2	2	0	2	7	12	6	12	8
gene_5317	0	0	0	82	31	23	7	49	47	8	21	33
gene_5318	0	0	0	7	6	7	1	9	20	3	8	12
gene_5319	0	0	0	8	7	12	1	20	15	1	1	5
gene_532	0	0	0	2	0	0	0	0	0	0	0	0
gene_5320	0	0	0	0	0	0	0	0	1	0	0	0
gene_5321	0	0	0	0	1	1	0	1	3	0	1	1
gene_5322	0	0	0	3	0	1	0	2	1	0	0	0
gene_5323	0	0	0	0	0	0	0	0	0	0	0	0
gene_5324	0	0	0	34	12	10	4	27	41	4	12	20
gene_5325	0	0	0	0	0	0	0	1	0	0	0	0
gene_5326	0	0	0	0	0	0	0	0	0	0	0	0
gene_5327	0	0	0	62	21	16	4	43	52	9	17	26
gene_5328	0	0	0	7	0	3	1	4	5	0	1	5
gene_5329	0	0	0	9	4	3	4	7	9	0	1	3
gene_533	0	0	0	103	22	44	2	32	35	5	12	15
gene_5330	0	0	0	10	2	2	0	7	7	0	4	0
gene_5331	0	0	0	39	13	15	2	18	15	3	7	5
gene_5332	0	0	0	9	4	10	1	18	23	4	4	9
gene_5333	0	0	0	43	4	29	13	62	134	20	36	69
gene_5334	0	0	0	0	0	0	0	1	0	0	0	0
gene_5335	0	0	0	10	1	3	4	28	25	8	10	23
gene_5336	0	0	0	0	1	2	0	5	7	0	1	5
gene_5337	0	0	0	0	2	1	0	2	8	0	1	0
gene_5338	0	0	0	36	22	4	1	36	34	6	14	8
gene_5339	0	0	0	30	20	14	4	28	15	2	7	19
gene_534	0	0	0	41	34	8	0	23	26	2	5	8
gene_5340	0	0	0	242	89	69	22	152	133	28	53	68
gene_5341	0	0	0	36	15	19	13	45	62	21	33	30
gene_5342	0	0	0	65	26	30	5	63	76	7	25	43
gene_5343	0	0	0	0	0	0	0	0	0	0	0	0
gene_5344	0	0	0	4	0	3	4	2	6	0	3	2
gene_5345	0	0	0	78	42	26	5	38	68	5	25	26
gene_5346	0	0	0	2	5	1	0	1	9	1	4	2
gene_5347	0	0	0	76	49	30	7	57	64	5	26	32
gene_5348	0	0	0	0	0	0	0	0	0	0	0	0
gene_5349	0	0	0	64	34	10	6	72	64	7	23	12
gene_535	0	0	0	0	0	0	0	0	0	0	0	1
gene_5350	0	0	0	9	1	3	2	31	7	1	9	1
gene_5351	0	0	0	0	0	0	0	0	0	0	0	0
gene_5352	0	0	0	23	11	3	4	13	27	3	5	15
gene_5353	0	0	0	21	16	6	1	10	17	3	1	5
gene_5354	0	0	0	3	1	0	0	1	2	0	0	0
gene_5355	0	0	0	1	1	2	0	1	1	2	1	4
gene_5356	0	0	0	32	29	16	1	39	27	5	9	18
gene_5357	0	0	0	64	28	11	4	38	43	6	23	25
gene_5358	0	0	0	7	5	1	0	6	7	0	2	3
gene_5359	0	0	0	59	29	19	7	51	33	7	17	26
gene_536	0	0	0	147	47	33	25	124	166	13	43	72
gene_5360	0	0	0	40	14	15	1	32	32	12	12	13
gene_5361	0	0	0	0	0	0	0	0	0	0	0	0
gene_5362	0	0	0	0	0	0	0	0	0	0	0	0
gene_5363	0	0	0	1	0	1	0	1	3	0	1	2
gene_5364	0	0	0	3	3	3	2	10	5	1	2	8
gene_5365	0	0	0	0	0	0	0	0	0	0	0	0
gene_5366	0	0	0	0	0	1	0	0	0	0	0	0
gene_5367	0	0	0	51	17	8	2	36	27	6	12	15
gene_5368	0	0	0	0	0	0	0	0	0	0	0	0
gene_5369	0	0	0	76	51	34	6	45	51	6	15	28
gene_537	0	0	0	31	15	6	3	18	26	14	6	20
gene_5370	0	0	0	169	90	38	17	84	91	25	34	41
gene_5371	0	0	0	16	8	9	4	28	24	2	6	11
gene_5372	0	0	0	0	1	0	0	0	0	0	0	0
gene_5373	0	0	0	14	3	4	0	8	1	0	0	2
gene_5374	0	0	0	0	0	0	0	0	0	0	0	0
gene_5375	0	0	0	45	19	11	2	34	30	7	14	8
gene_5376	0	0	0	26	12	12	1	10	12	7	6	8
gene_5377	0	0	0	2	1	1	0	1	1	0	0	0
gene_5378	0	0	0	0	1	0	0	0	1	0	0	0
gene_5379	0	0	0	0	0	0	1	1	0	0	0	0
gene_538	0	0	0	23	10	9	1	12	6	2	8	3
gene_5380	0	0	0	2	0	0	0	3	4	0	2	0
gene_5381	0	0	0	3	1	3	0	3	7	3	1	1
gene_5382	0	0	0	2	0	1	2	0	1	0	0	0
gene_5383	0	0	0	4	1	1	0	0	1	0	0	0
gene_5384	0	0	0	1	1	0	0	0	2	0	0	0
gene_5385	0	0	0	14	5	11	1	12	21	2	8	18
gene_5386	0	0	0	5	2	0	0	2	0	0	0	0
gene_5387	0	0	0	0	0	0	0	0	0	0	0	0
gene_5388	0	0	0	60	23	11	11	36	50	8	17	25
gene_5389	0	0	0	306	172	100	35	224	249	51	117	168
gene_539	0	0	0	1	2	0	1	4	3	0	3	4
gene_5390	0	0	0	9	3	6	0	7	16	0	4	6
gene_5391	0	0	0	25	15	12	9	58	69	13	22	28
gene_5392	0	0	0	21	8	3	4	12	18	6	6	7
gene_5393	0	0	0	19	14	6	0	6	14	3	5	9
gene_5394	0	0	0	41	21	13	2	37	47	2	9	12
gene_5395	0	0	0	7	7	1	0	2	1	1	2	0
gene_5396	0	0	0	0	1	1	0	4	3	0	1	0
gene_5397	0	0	0	8	7	0	0	1	5	0	2	3
gene_5398	0	0	0	42	25	14	1	35	34	5	4	14
gene_5399	0	0	0	13	8	5	2	15	12	2	15	9
gene_54	0	0	0	4	3	1	0	6	7	0	1	0
gene_540	0	0	0	14	8	7	0	9	13	1	3	9
gene_5400	0	0	0	33	19	7	2	19	19	5	7	10
gene_5401	0	0	0	22	12	8	0	11	16	2	2	7
gene_5402	0	0	0	0	0	0	0	0	0	0	0	0
gene_5403	0	0	0	11	8	3	1	10	13	5	7	1
gene_5404	0	0	0	10	0	3	0	1	1	2	0	2
gene_5405	0	0	0	1	0	0	0	0	0	1	0	0
gene_5406	0	0	0	47	29	10	2	23	16	4	8	16
gene_5407	0	0	0	119	37	27	26	176	198	23	48	72
gene_5408	0	0	0	12	3	4	3	12	19	1	3	5
gene_5409	0	0	0	18	3	7	3	12	10	4	10	7
gene_541	0	0	0	4	1	3	0	8	16	6	8	10
gene_5410	0	0	0	0	0	0	0	0	0	0	0	0
gene_5411	0	0	0	0	0	0	0	0	0	0	0	0
gene_5412	0	0	0	33	11	7	1	26	42	3	7	20
gene_5413	0	0	0	0	0	0	0	0	0	0	0	0
gene_5414	0	0	0	126	54	40	10	98	153	21	48	66
gene_5415	0	0	0	0	0	0	0	0	0	0	0	0
gene_5416	0	0	0	0	0	0	0	0	0	0	0	0
gene_5417	0	0	0	0	0	0	0	0	0	0	0	0
gene_5418	0	0	0	49	14	22	8	44	45	8	15	27
gene_5419	0	0	0	50	8	21	3	30	26	7	11	20
gene_542	0	0	0	8	2	2	1	17	5	0	6	0
gene_5420	0	0	0	38	20	9	6	35	46	11	18	22
gene_5421	0	0	0	9	6	7	0	6	13	0	2	3
gene_5422	0	0	0	9	11	2	0	9	11	3	1	2
gene_5423	0	0	0	24	20	9	2	19	26	3	4	5
gene_5424	0	0	0	3	1	0	0	8	10	3	1	3
gene_5425	0	0	0	11	3	7	2	9	12	2	3	4
gene_5426	0	0	0	0	0	0	0	0	0	0	0	0
gene_5427	0	0	0	11	11	5	2	8	9	1	4	1
gene_5428	0	0	0	10	0	9	3	14	10	5	5	10
gene_5429	0	0	0	27	7	3	10	47	59	12	14	28
gene_543	0	0	0	17	6	3	2	9	8	1	5	5
gene_5430	0	0	0	186	138	51	18	181	208	43	52	61
gene_5431	0	0	0	0	5	1	0	0	2	0	3	0
gene_5432	0	0	0	6	3	3	3	3	5	1	2	6
gene_5433	0	0	0	12	9	10	4	8	11	1	6	8
gene_5434	0	0	0	15	9	5	1	14	15	2	4	11
gene_5435	0	0	0	2	0	0	3	34	29	7	18	7
gene_5436	0	0	0	101	68	23	6	56	66	12	24	38
gene_5437	0	0	0	24	9	8	7	13	14	7	9	5
gene_5438	0	0	0	2	3	1	0	1	0	0	0	1
gene_5439	0	0	0	79	35	20	7	57	67	6	18	27
gene_544	0	0	0	0	1	1	0	2	7	1	0	0
gene_5440	0	0	0	27	10	9	2	27	34	7	14	25
gene_5441	0	0	0	19	3	12	2	6	14	3	4	11
gene_5442	0	0	0	140	21	53	9	54	62	23	20	40
gene_5443	0	0	0	19	7	7	1	26	30	6	10	9
gene_5444	0	0	0	0	0	0	0	1	0	0	2	0
gene_5445	0	0	0	25	21	5	3	13	21	3	6	12
gene_5446	0	0	0	2	7	5	1	10	17	1	1	14
gene_5447	0	0	0	0	0	0	0	0	0	0	0	0
gene_5448	0	0	0	0	0	0	0	0	0	0	0	0
gene_5449	0	0	0	7	2	4	0	7	13	3	4	8
gene_545	0	0	0	82	52	31	8	46	57	9	18	21
gene_5450	0	0	0	8	3	4	0	21	18	3	3	15
gene_5451	0	0	0	7	3	3	0	2	2	0	0	0
gene_5452	0	0	0	1	1	0	0	3	2	0	0	1
gene_5453	0	0	0	3	1	1	0	5	11	1	5	2
gene_5454	0	0	0	16	11	7	2	11	23	3	5	11
gene_5455	0	0	0	12	16	8	7	20	21	5	5	6
gene_5456	0	0	0	5	0	2	1	14	22	3	1	4
gene_5457	0	0	0	11	6	4	5	23	13	7	5	23
gene_5458	0	0	0	0	0	1	0	7	5	1	1	8
gene_5459	0	0	0	58	14	16	6	37	38	8	13	29
gene_546	0	0	0	11	9	7	1	21	12	5	2	7
gene_5460	0	0	0	11	5	2	0	9	7	3	3	8
gene_5461	0	0	0	96	9	16	3	30	35	15	17	39
gene_5462	0	0	0	138	3	31	4	37	33	13	17	39
gene_5463	0	0	0	17	11	6	9	25	34	4	11	17
gene_5464	0	0	0	0	2	0	0	0	3	3	0	0
gene_5465	0	0	0	55	23	27	7	45	47	10	20	42
gene_5466	0	0	0	0	0	0	0	3	0	2	1	1
gene_5467	0	0	0	11	8	10	1	23	33	4	3	6
gene_5468	0	0	0	0	0	0	0	0	0	0	0	0
gene_5469	0	0	0	2	0	0	0	2	1	0	0	1
gene_547	0	0	0	17	11	7	4	6	10	0	14	3
gene_5470	0	0	0	1	0	0	0	0	0	0	0	0
gene_5471	0	0	0	5	2	2	0	3	3	0	1	0
gene_5472	0	0	0	9	6	3	0	0	1	0	1	4
